,file,seed,best_reg,dof,train_accuracy,train_bal_acc,train_abs_err,test_accuracy,test_bal_acc,test_abs_err,spearman_corr,pearson_corr,precision,sensitivity
14,simdata_TS0.1_SS0.5.h5ad,6119,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
15,simdata_TS0.1_SS0.7.h5ad,2259,0.2110397281373741,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
16,simdata_TS0.1_SS0.7.h5ad,2148,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
17,simdata_TS0.1_SS0.7.h5ad,8756,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
18,simdata_TS0.1_SS0.7.h5ad,2217,0.05441992003651937,624,0.283495145631068,0.23535535352612422,2.116066223855018,0.1724137931034483,0.15323565323565327,2.912785627071342,0.41749063093718947,0.26216510083257405,0.0,0.0
19,simdata_TS0.1_SS0.7.h5ad,6560,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
20,simdata_TS0.1_SS0.9.h5ad,4752,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
21,simdata_TS0.1_SS0.9.h5ad,5455,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
22,simdata_TS0.1_SS0.9.h5ad,2941,0.25,2,0.22524271844660193,0.14637489149801272,2.978145216958675,0.22413793103448276,0.14285714285714285,3.0000000000000004,0.056048216883359266,0.059418022710942736,0.0,0.0
23,simdata_TS0.1_SS0.9.h5ad,9757,0.1781510674091871,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
24,simdata_TS0.1_SS0.9.h5ad,5896,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
25,simdata_TS0.3_SS0.1.h5ad,8932,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
26,simdata_TS0.3_SS0.1.h5ad,9498,0.09046597519092779,9,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,0.21142501987860182,0.21151888528456217,0.2222222222222222,0.0003280301787764474
27,simdata_TS0.3_SS0.1.h5ad,5176,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
28,simdata_TS0.3_SS0.1.h5ad,5723,0.12695121127613088,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
29,simdata_TS0.3_SS0.1.h5ad,4067,0.10716699645770002,1,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,0.441320714785151,0.47506356675281264,1.0,0.0001640150893882237
30,simdata_TS0.3_SS0.3.h5ad,329,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
31,simdata_TS0.3_SS0.3.h5ad,5652,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
32,simdata_TS0.3_SS0.3.h5ad,4375,0.014033034078083092,2780,0.5572815533980583,0.5318760174320262,0.668030955043735,0.20689655172413793,0.19597069597069597,2.6586429443572306,0.6473116973691614,0.3233588853779761,0.04280575539568345,0.01928374655647383
33,simdata_TS0.3_SS0.3.h5ad,5010,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
34,simdata_TS0.3_SS0.3.h5ad,1176,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
35,simdata_TS0.3_SS0.5.h5ad,9248,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
36,simdata_TS0.3_SS0.5.h5ad,1220,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
37,simdata_TS0.3_SS0.5.h5ad,9016,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
38,simdata_TS0.3_SS0.5.h5ad,5400,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
39,simdata_TS0.3_SS0.5.h5ad,8737,0.10716699645770002,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
40,simdata_TS0.3_SS0.7.h5ad,5760,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
41,simdata_TS0.3_SS0.7.h5ad,7244,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
42,simdata_TS0.3_SS0.7.h5ad,8679,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
43,simdata_TS0.3_SS0.7.h5ad,8783,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
44,simdata_TS0.3_SS0.7.h5ad,5149,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
45,simdata_TS0.5_SS0.1.h5ad,4389,0.10716699645770002,3,0.32038834951456313,0.2695417789757412,1.944513858086822,0.3103448275862069,0.2619047619047619,1.904761904761905,0.9574744627100649,0.9748960071909256,1.0,0.0002946665357037619
46,simdata_TS0.5_SS0.1.h5ad,9542,0.10716699645770002,3,0.3145631067961165,0.261455525606469,2.0651688616693393,0.3103448275862069,0.2619047619047619,2.0657596371882088,0.8697598532230125,0.9097247071743467,1.0,0.0002946665357037619
47,simdata_TS0.5_SS0.1.h5ad,4419,0.10716699645770002,2,0.2563106796116505,0.18504728402393897,2.689393926163325,0.2413793103448276,0.1794871794871795,2.637362637362638,0.5513137736991651,0.55062025242617,1.0,0.00019644435713584126
48,simdata_TS0.5_SS0.1.h5ad,1066,0.12695121127613088,2,0.29514563106796116,0.23450134770889486,2.335895032242656,0.29310344827586204,0.23809523809523808,2.1746031746031753,0.831783080921122,0.8774880246025984,1.0,0.00019644435713584126
49,simdata_TS0.5_SS0.1.h5ad,1087,0.10716699645770002,3,0.32038834951456313,0.2695417789757412,1.9498257929873646,0.3103448275862069,0.2619047619047619,1.9863945578231297,0.9497740798340977,0.9713965414041447,1.0,0.0002946665357037619
50,simdata_TS0.5_SS0.3.h5ad,3491,0.09046597519092779,4,0.3067961165048544,0.25067385444743934,2.0905324871768625,0.3275862068965517,0.2857142857142857,1.682539682539683,0.8383942069933642,0.8743597847711684,1.0,0.00039335234536335925
51,simdata_TS0.5_SS0.3.h5ad,4090,0.10716699645770002,3,0.30097087378640774,0.24258760107816713,2.204020522706336,0.3275862068965517,0.2857142857142857,1.7641723356009074,0.7751319680192109,0.8187824417805936,1.0,0.00029501425902251943
52,simdata_TS0.5_SS0.3.h5ad,9400,0.12695121127613088,2,0.24271844660194175,0.16172506738544473,2.8331648412887964,0.25862068965517243,0.19047619047619047,2.6825396825396832,0.6701484570849914,0.7196747532436979,1.0,0.00019667617268167962
53,simdata_TS0.5_SS0.3.h5ad,5160,0.10716699645770002,1,0.27184466019417475,0.20809539037872904,2.4617613720588323,0.3103448275862069,0.2619047619047619,1.9886621315192747,0.6111737196528411,0.6565584209420597,1.0,9.833808634083981e-05
54,simdata_TS0.5_SS0.3.h5ad,9622,0.10716699645770002,2,0.30097087378640774,0.2455571291516287,2.1656760418359378,0.3275862068965517,0.2857142857142857,1.7188208616780047,0.7814012063788593,0.8237328836927446,1.0,0.00019667617268167962
55,simdata_TS0.5_SS0.5.h5ad,4124,0.10716699645770002,2,0.2970873786407767,0.2371967654986523,2.279178096602864,0.27586206896551724,0.21428571428571427,2.2539682539682544,0.8482054275694934,0.914648570686695,1.0,0.00019688915140775743
56,simdata_TS0.5_SS0.5.h5ad,5232,0.10716699645770002,3,0.2970873786407767,0.24016629357211386,2.3246046985625397,0.3103448275862069,0.2619047619047619,1.9682539682539684,0.9002188591640768,0.923468710784163,1.0,0.00029533372711163615
57,simdata_TS0.5_SS0.5.h5ad,983,0.10716699645770002,3,0.29320388349514565,0.23477545799259905,2.261620888128885,0.3275862068965517,0.2857142857142857,1.7936507936507937,0.8214739544710173,0.8554923299325903,1.0,0.00029533372711163615
58,simdata_TS0.5_SS0.5.h5ad,9759,0.10716699645770002,8,0.2621359223300971,0.18867924528301885,2.6633155913428186,0.25862068965517243,0.19047619047619047,2.5079365079365084,0.5836623471025207,0.6072481835667322,0.375,0.00029533372711163615
59,simdata_TS0.5_SS0.5.h5ad,2678,0.10716699645770002,3,0.31650485436893205,0.267120471469688,1.9268878709669213,0.3275862068965517,0.2857142857142857,1.6031746031746035,0.9143029745123987,0.9400744351621211,1.0,0.00029533372711163615
60,simdata_TS0.7_SS0.1.h5ad,2530,0.1503878113336714,3,0.3087378640776699,0.25485403627392755,2.0472665951898077,0.29310344827586204,0.23809523809523808,2.2721088435374153,0.8485521629436839,0.893362783684482,1.0,0.00020875374017117806
61,simdata_TS0.7_SS0.1.h5ad,3137,0.1503878113336714,2,0.3087378640776699,0.25485403627392755,2.046332183689359,0.27586206896551724,0.21428571428571427,2.4149659863945585,0.8696272441643403,0.9143886159104596,1.0,0.0001391691601141187
62,simdata_TS0.7_SS0.1.h5ad,9880,0.1503878113336714,1,0.3048543689320388,0.24946320069441272,2.1078489248496393,0.27586206896551724,0.21428571428571427,2.5600907029478464,0.7915251649129826,0.8406901359735198,1.0,6.958458005705935e-05
63,simdata_TS0.7_SS0.1.h5ad,1839,0.1503878113336714,2,0.3145631067961165,0.26294028964319976,1.9523162955093916,0.3275862068965517,0.2857142857142857,1.8412698412698416,0.9427424829033818,0.9615999894791607,1.0,0.0001391691601141187
64,simdata_TS0.7_SS0.1.h5ad,6912,0.1503878113336714,1,0.3048543689320388,0.24946320069441272,2.1381603195293164,0.27586206896551724,0.21428571428571427,2.4784580498866218,0.7915251649129826,0.8406901359735202,1.0,6.958458005705935e-05
65,simdata_TS0.7_SS0.3.h5ad,7918,0.1503878113336714,2,0.30097087378640774,0.24258760107816713,2.250709679620594,0.29310344827586204,0.23809523809523808,2.301587301587302,0.780186739578899,0.831182805577794,1.0,0.00014061730999085988
66,simdata_TS0.7_SS0.3.h5ad,2651,0.1503878113336714,4,0.29902912621359223,0.2398921832884097,2.2521612815176226,0.3103448275862069,0.2619047619047619,2.1111111111111116,0.8730846474429669,0.9249021392500089,1.0,0.00028123461998171977
67,simdata_TS0.7_SS0.3.h5ad,3713,0.1503878113336714,4,0.312621359223301,0.2587601078167116,2.100388759994086,0.3275862068965517,0.2857142857142857,1.9682539682539684,0.9154748967033476,0.9489311503000899,1.0,0.00028123461998171977
68,simdata_TS0.7_SS0.3.h5ad,5366,0.1503878113336714,3,0.31844660194174756,0.2698158892594454,2.0148312217010527,0.3275862068965517,0.2857142857142857,1.8412698412698414,0.9429134267596789,0.9561072150397508,1.0,0.0002109259649862898
69,simdata_TS0.7_SS0.3.h5ad,3623,0.12695121127613088,1,0.30097087378640774,0.24258760107816713,2.2489354805691084,0.29310344827586204,0.23809523809523808,2.301587301587302,0.7775759548840893,0.8301698208812885,1.0,7.030865499542994e-05
70,simdata_TS0.9_SS0.1.h5ad,5237,0.03877986737131415,7,0.4,0.3629127358490566,1.4277741325852347,0.39655172413793105,0.36734693877551017,1.2616213151927442,0.9984356723598199,0.9981915581115932,1.0,0.0003801868346730393
71,simdata_TS0.9_SS0.1.h5ad,4941,0.1781510674091871,2,0.3048543689320388,0.24797843665768196,2.087357808181787,0.3275862068965517,0.2857142857142857,1.761904761904762,0.8818059733651612,0.925391853464288,1.0,0.00010862480990658266
72,simdata_TS0.9_SS0.1.h5ad,501,0.032736370668982225,10,0.4077669902912621,0.3445878732849072,1.1579961666004523,0.43103448275862066,0.36507936507936506,1.0793650793650795,0.9970739259463561,0.9972146583058242,0.7,0.0003801868346730393
73,simdata_TS0.9_SS0.1.h5ad,9244,0.06446644017790729,8,0.3087378640776699,0.2533692722371968,2.056911415151205,0.3103448275862069,0.2619047619047619,1.9682539682539684,0.9932400634737502,0.9957777740450408,1.0,0.00043449923962633063
74,simdata_TS0.9_SS0.1.h5ad,4668,0.03877986737131415,7,0.3320388349514563,0.2857142857142857,1.7541415037474268,0.3275862068965517,0.2857142857142857,1.650793650793651,0.9974012068891394,0.997438675335556,1.0,0.0003801868346730393
