,file,seed,best_reg,dof,train_accuracy,train_bal_acc,train_abs_err,test_accuracy,test_bal_acc,test_abs_err,spearman_corr,pearson_corr,precision,sensitivity
27,simdata_v2_TS0.3_SS0.1.h5ad,5490,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
28,simdata_v2_TS0.3_SS0.1.h5ad,4222,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
29,simdata_v2_TS0.3_SS0.1.h5ad,4297,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
30,simdata_v2_TS0.3_SS0.3.h5ad,3828,0.12695121127613088,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
31,simdata_v2_TS0.3_SS0.3.h5ad,9886,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
32,simdata_v2_TS0.3_SS0.3.h5ad,6973,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
33,simdata_v2_TS0.3_SS0.3.h5ad,9219,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
34,simdata_v2_TS0.3_SS0.3.h5ad,7610,0.10716699645770002,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
35,simdata_v2_TS0.3_SS0.5.h5ad,8482,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
36,simdata_v2_TS0.3_SS0.5.h5ad,1470,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
37,simdata_v2_TS0.3_SS0.5.h5ad,1256,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
38,simdata_v2_TS0.3_SS0.5.h5ad,5612,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
39,simdata_v2_TS0.3_SS0.5.h5ad,680,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
40,simdata_v2_TS0.3_SS0.7.h5ad,8040,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
41,simdata_v2_TS0.3_SS0.7.h5ad,253,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
42,simdata_v2_TS0.3_SS0.7.h5ad,9144,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
43,simdata_v2_TS0.3_SS0.7.h5ad,8558,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
44,simdata_v2_TS0.3_SS0.7.h5ad,1071,0.25,0,0.229126213592233,0.14285714285714285,3.0,0.22413793103448276,0.14285714285714285,3.0000000000000004,,,0.0,0.0
45,simdata_v2_TS0.5_SS0.1.h5ad,963,0.09046597519092779,3,0.3145631067961165,0.261455525606469,1.9102320390778715,0.3103448275862069,0.2619047619047619,1.7936507936507937,0.8913547185798495,0.9434252188250162,1.0,0.0002946665357037619
46,simdata_v2_TS0.5_SS0.1.h5ad,553,0.10716699645770002,19,0.23883495145631067,0.15633423180592992,2.851190447757799,0.2413793103448276,0.16666666666666669,2.8253968253968256,0.6177711319455669,0.644000383033947,0.2631578947368421,0.0004911108928396031
47,simdata_v2_TS0.5_SS0.1.h5ad,7443,0.09046597519092779,17,0.2504854368932039,0.17250673854447438,2.739836000318446,0.2413793103448276,0.16666666666666669,2.7619047619047623,0.6450641045839616,0.713094179190042,0.11764705882352941,0.00019644435713584126
48,simdata_v2_TS0.5_SS0.1.h5ad,761,0.09046597519092779,77,0.28932038834951457,0.2353236785600073,2.2834534271785167,0.25862068965517243,0.19047619047619047,3.0113378684807253,0.48123425546487736,0.45614606121795737,0.03896103896103896,0.0002946665357037619
49,simdata_v2_TS0.5_SS0.1.h5ad,2949,0.10716699645770002,2,0.3067961165048544,0.25067385444743934,2.0741724669327968,0.29310344827586204,0.23809523809523808,2.2063492063492065,0.8891911944523362,0.9430199510592889,1.0,0.00019644435713584126
50,simdata_v2_TS0.5_SS0.3.h5ad,6139,0.10716699645770002,3,0.2970873786407767,0.2371967654986523,2.1538902726125078,0.3103448275862069,0.2619047619047619,1.80952380952381,0.8682724503181661,0.9049167908207087,1.0,0.00029501425902251943
51,simdata_v2_TS0.5_SS0.3.h5ad,9407,0.10716699645770002,2,0.3067961165048544,0.25067385444743934,2.024648884870404,0.3103448275862069,0.2619047619047619,1.972789115646259,0.8420138793654309,0.8860967470932989,1.0,0.00019667617268167962
52,simdata_v2_TS0.5_SS0.3.h5ad,4736,0.12695121127613088,1,0.2621359223300971,0.18867924528301885,2.5396214473369954,0.29310344827586204,0.23809523809523808,2.4489795918367347,0.5972231701385066,0.6272075175991338,1.0,9.833808634083981e-05
53,simdata_v2_TS0.5_SS0.3.h5ad,9138,0.09046597519092779,4,0.31844660194174756,0.2668463611859838,1.879973159552811,0.3275862068965517,0.2857142857142857,1.6213151927437646,0.9286443986354599,0.9500347012946245,1.0,0.00039335234536335925
54,simdata_v2_TS0.5_SS0.3.h5ad,8786,0.07636765923990332,5,0.32427184466019415,0.2749326145552561,1.804766482422919,0.3275862068965517,0.2857142857142857,1.53968253968254,0.9675421628556605,0.9717163364174295,1.0,0.000491690431704199
55,simdata_v2_TS0.5_SS0.5.h5ad,9554,0.10716699645770002,1,0.23495145631067962,0.1509433962264151,2.9478658432563374,0.22413793103448276,0.14285714285714285,3.0000000000000004,0.4026094579663729,0.460788701037547,1.0,9.844457570387872e-05
56,simdata_v2_TS0.5_SS0.5.h5ad,5635,0.10716699645770002,5,0.29902912621359223,0.2398921832884097,2.2333571314840723,0.29310344827586204,0.23809523809523808,2.2063492063492065,0.9248090691073707,0.9678807090458653,1.0,0.0004922228785193936
57,simdata_v2_TS0.5_SS0.5.h5ad,4681,0.10716699645770002,5,0.31650485436893205,0.2641509433962264,1.912914264105451,0.3103448275862069,0.2619047619047619,1.7936507936507937,0.9179722078457871,0.9658365334713909,1.0,0.0004922228785193936
58,simdata_v2_TS0.5_SS0.5.h5ad,1215,0.10716699645770002,5,0.27766990291262134,0.2102425876010782,2.5255803393724343,0.27586206896551724,0.21428571428571427,2.571428571428572,0.9080752602014255,0.9568181319917879,1.0,0.0004922228785193936
59,simdata_v2_TS0.5_SS0.5.h5ad,6018,0.10716699645770002,3,0.24854368932038834,0.16981132075471697,2.8094940405108786,0.2413793103448276,0.16666666666666669,2.8571428571428577,0.7717471520944897,0.8271364331990106,1.0,0.00029533372711163615
60,simdata_v2_TS0.7_SS0.1.h5ad,1382,0.1503878113336714,3,0.2912621359223301,0.23059527616611084,2.2093597804457588,0.29310344827586204,0.23809523809523808,2.2539682539682544,0.7503613102514903,0.8142097965728669,1.0,0.00020875374017117806
