,file,seed,dof,train_accuracy,train_bal_acc,train_abs_err,test_accuracy,test_bal_acc,test_abs_err,spearman_corr,kendall_corr,pearson_corr
48,simdata_TS0.5_SS0.1.h5ad,1939,5914,0.537864077669903,0.5035615893071946,0.5502167364631548,0.25862068965517243,0.22100122100122097,2.1201550387596906,0.6900224663600989,0.5018855490059678,0.4600905977359557
49,simdata_TS0.5_SS0.1.h5ad,9403,3399,0.5203883495145631,0.5006099213268023,0.6144784855386575,0.29310344827586204,0.2547313797313797,1.8895348837209307,0.6650342378857256,0.47839246268565633,0.34800443549414295
50,simdata_TS0.5_SS0.3.h5ad,5725,4657,0.5145631067961165,0.4757710470684083,0.6324051624911224,0.2413793103448276,0.21794871794871792,2.292635658914729,0.6694655108650768,0.4863862141349052,0.43018810705190824
51,simdata_TS0.5_SS0.3.h5ad,8436,4446,0.5805825242718446,0.5399573751243886,0.5416207479244729,0.20689655172413793,0.19597069597069597,2.531007751937985,0.6342173979768158,0.45550958639963873,0.3360026848865517
52,simdata_TS0.5_SS0.3.h5ad,3291,4352,0.5067961165048543,0.47156891861991895,0.6121519359341709,0.27586206896551724,0.23992673992673993,1.7015503875968996,0.6898551582499993,0.49695505192887385,0.36375256014834156
53,simdata_TS0.5_SS0.3.h5ad,3384,3811,0.5262135922330097,0.49992227265086814,0.575000612249896,0.29310344827586204,0.2509157509157509,1.8875968992248067,0.699903722889293,0.5088907601996607,0.3815615166715475
54,simdata_TS0.5_SS0.3.h5ad,8162,5859,0.5203883495145631,0.4865086611093544,0.5984620282614552,0.29310344827586204,0.26373626373626374,2.09108527131783,0.6821679788733805,0.49092617679005107,0.47524913988794093
55,simdata_TS0.5_SS0.5.h5ad,8915,5810,0.537864077669903,0.515529656661607,0.5694658731908016,0.3448275862068966,0.32234432234432236,1.6918604651162796,0.6757679174356482,0.49298868670596413,0.42978118568085716
56,simdata_TS0.5_SS0.5.h5ad,6084,3683,0.5650485436893203,0.5248785828173539,0.6019151176744301,0.20689655172413793,0.17032967032967034,2.323643410852714,0.6575896967290148,0.47901487692063605,0.38761434692870717
57,simdata_TS0.5_SS0.5.h5ad,8955,3242,0.5203883495145631,0.4893072936033415,0.6126172458550683,0.20689655172413793,0.18315018315018314,2.637596899224807,0.6387238097109122,0.4586582701765947,0.3704718410646937
58,simdata_TS0.5_SS0.5.h5ad,7412,3633,0.4970873786407767,0.46068920895127274,0.637597041608503,0.20689655172413793,0.19597069597069597,2.5174418604651168,0.6278466776487464,0.4494685070601301,0.28036162718844854
59,simdata_TS0.5_SS0.5.h5ad,4875,4219,0.570873786407767,0.5411815730623987,0.5207797614674405,0.3275862068965517,0.2857142857142857,1.5232558139534889,0.6946822810697156,0.5087809223934878,0.4600298764368172
60,simdata_TS0.7_SS0.1.h5ad,4910,3350,0.5766990291262136,0.5516527138155869,0.5276369603017168,0.29310344827586204,0.26373626373626374,1.6472868217054268,0.6958924104882476,0.516249893213244,0.5124966597362384
61,simdata_TS0.7_SS0.1.h5ad,1869,2490,0.537864077669903,0.5088715711115619,0.561580094531384,0.29310344827586204,0.2509157509157509,1.84108527131783,0.6826062457527149,0.5004576575257204,0.4331238680734097
62,simdata_TS0.7_SS0.1.h5ad,5973,3489,0.5533980582524272,0.5212831635986349,0.5460779271667525,0.3275862068965517,0.2857142857142857,1.5310077519379848,0.6672173440146879,0.48285920013668704,0.4919187553603234
