CMDLINE /home/julian/.local/share/virtualenvs/code-tW9RC7Ez/bin/python test.py
MEM 710.304688 1691841122.0063
MEM 758.125000 1691841122.1065
MEM 758.125000 1691841122.2068
MEM 758.125000 1691841122.3070
MEM 758.125000 1691841122.4073
MEM 758.125000 1691841122.5075
MEM 758.125000 1691841122.6078
MEM 758.125000 1691841122.7080
MEM 758.125000 1691841122.8082
MEM 758.125000 1691841122.9084
MEM 806.675781 1691841123.0087
MEM 758.125000 1691841123.1090
MEM 818.675781 1691841123.2093
MEM 758.125000 1691841123.3095
MEM 898.425781 1691841123.4098
MEM 758.125000 1691841123.5100
MEM 893.156250 1691841123.6103
MEM 758.125000 1691841123.7106
MEM 758.125000 1691841123.8109
MEM 758.125000 1691841123.9111
MEM 569.042969 1691841124.0114
MEM 710.304688 1691841124.1117
MEM 710.304688 1691841124.2119
MEM 710.304688 1691841124.3121
MEM 734.007812 1691841124.4126
MEM 758.125000 1691841124.5128
MEM 758.125000 1691841124.6130
MEM 758.125000 1691841124.7133
MEM 758.250000 1691841124.8135
MEM 758.125000 1691841124.9138
MEM 826.675781 1691841125.0141
MEM 758.125000 1691841125.1143
MEM 830.675781 1691841125.2147
MEM 758.125000 1691841125.3149
MEM 788.675781 1691841125.4152
MEM 758.125000 1691841125.5155
MEM 802.675781 1691841125.6157
MEM 758.125000 1691841125.7160
MEM 906.425781 1691841125.8163
MEM 758.125000 1691841125.9166
MEM 905.156250 1691841126.0169
MEM 758.125000 1691841126.1172
MEM 758.125000 1691841126.2174
MEM 758.125000 1691841126.3177
MEM 535.066406 1691841126.4179
MEM 709.792969 1691841126.5181
MEM 709.792969 1691841126.6184
MEM 709.894531 1691841126.7186
MEM 709.894531 1691841126.8189
MEM 757.718750 1691841126.9191
MEM 757.718750 1691841127.0193
MEM 757.714844 1691841127.1196
MEM 757.714844 1691841127.2198
MEM 757.718750 1691841127.3201
MEM 757.718750 1691841127.4203
MEM 757.714844 1691841127.5206
MEM 757.714844 1691841127.6211
MEM 757.718750 1691841127.7213
MEM 767.507812 1691841127.8217
MEM 757.714844 1691841127.9219
MEM 773.851562 1691841128.0224
MEM 757.718750 1691841128.1226
MEM 817.507812 1691841128.2229
MEM 757.714844 1691841128.3232
MEM 825.851562 1691841128.4235
MEM 757.718750 1691841128.5237
MEM 883.367188 1691841128.6241
MEM 757.714844 1691841128.7243
MEM 569.117188 1691841128.8245
MEM 710.308594 1691841128.9248
MEM 710.308594 1691841129.0250
MEM 710.308594 1691841129.1253
MEM 710.308594 1691841129.2255
MEM 758.128906 1691841129.3258
MEM 758.128906 1691841129.4260
MEM 758.128906 1691841129.5263
MEM 758.128906 1691841129.6265
MEM 758.128906 1691841129.7267
MEM 758.128906 1691841129.8270
MEM 758.128906 1691841129.9272
MEM 758.128906 1691841130.0275
MEM 758.128906 1691841130.1277
MEM 758.128906 1691841130.2280
MEM 758.128906 1691841130.3282
MEM 758.128906 1691841130.4285
MEM 758.128906 1691841130.5287
MEM 758.128906 1691841130.6290
MEM 758.128906 1691841130.7292
MEM 758.128906 1691841130.8295
MEM 758.128906 1691841130.9297
MEM 758.128906 1691841131.0300
MEM 758.128906 1691841131.1302
MEM 758.128906 1691841131.2305
MEM 697.589844 1691841131.3308
MEM 710.308594 1691841131.4311
MEM 890.609375 1691841131.5314
MEM 710.308594 1691841131.6316
MEM 889.160156 1691841131.7319
MEM 758.128906 1691841131.8322
MEM 954.429688 1691841131.9325
MEM 758.128906 1691841132.0327
MEM 927.160156 1691841132.1330
MEM 758.128906 1691841132.2333
MEM 758.128906 1691841132.3335
MEM 758.128906 1691841132.4338
MEM 959.160156 1691841132.5341
MEM 758.128906 1691841132.6343
MEM 758.128906 1691841132.7346
MEM 758.128906 1691841132.8348
MEM 758.128906 1691841132.9351
MEM 758.128906 1691841133.0353
MEM 758.128906 1691841133.1355
MEM 758.128906 1691841133.2358
MEM 758.128906 1691841133.3361
MEM 758.128906 1691841133.4363
MEM 758.128906 1691841133.5366
MEM 758.128906 1691841133.6368
MEM 569.046875 1691841133.7371
MEM 710.308594 1691841133.8374
MEM 710.308594 1691841133.9376
MEM 710.312500 1691841134.0378
MEM 734.015625 1691841134.1381
MEM 758.132812 1691841134.2383
MEM 758.132812 1691841134.3386
MEM 758.132812 1691841134.4388
MEM 758.132812 1691841134.5391
MEM 758.132812 1691841134.6394
MEM 758.132812 1691841134.7396
MEM 758.132812 1691841134.8399
MEM 758.132812 1691841134.9401
MEM 758.132812 1691841135.0403
MEM 794.683594 1691841135.1406
MEM 758.132812 1691841135.2408
MEM 782.683594 1691841135.3411
MEM 758.132812 1691841135.4414
MEM 820.683594 1691841135.5416
MEM 758.132812 1691841135.6419
MEM 812.683594 1691841135.7422
MEM 758.132812 1691841135.8424
MEM 858.683594 1691841135.9427
MEM 758.132812 1691841136.0430
MEM 569.121094 1691841136.1432
MEM 710.312500 1691841136.2435
MEM 710.312500 1691841136.3437
MEM 710.312500 1691841136.4440
MEM 710.312500 1691841136.5442
MEM 758.132812 1691841136.6444
MEM 758.132812 1691841136.7447
MEM 758.132812 1691841136.8449
MEM 758.132812 1691841136.9451
MEM 758.132812 1691841137.0454
MEM 758.132812 1691841137.1456
MEM 758.132812 1691841137.2459
MEM 758.132812 1691841137.3461
MEM 758.132812 1691841137.4464
MEM 758.132812 1691841137.5466
MEM 758.132812 1691841137.6468
MEM 758.132812 1691841137.7471
MEM 758.132812 1691841137.8473
MEM 758.132812 1691841137.9475
MEM 758.132812 1691841138.0478
MEM 758.132812 1691841138.1480
MEM 758.132812 1691841138.2483
MEM 758.132812 1691841138.3485
MEM 758.132812 1691841138.4488
MEM 758.132812 1691841138.5490
MEM 568.949219 1691841138.6493
MEM 709.796875 1691841138.7495
MEM 709.796875 1691841138.8498
MEM 709.898438 1691841138.9500
MEM 721.847656 1691841139.0503
MEM 757.722656 1691841139.1506
MEM 757.722656 1691841139.2508
MEM 757.718750 1691841139.3511
MEM 757.718750 1691841139.4514
MEM 757.722656 1691841139.5516
MEM 757.722656 1691841139.6519
MEM 757.718750 1691841139.7521
MEM 757.718750 1691841139.8527
MEM 757.722656 1691841139.9530
MEM 757.722656 1691841140.0533
MEM 757.718750 1691841140.1535
MEM 757.718750 1691841140.2537
MEM 757.722656 1691841140.3540
MEM 757.722656 1691841140.4542
MEM 757.718750 1691841140.5544
MEM 757.718750 1691841140.6547
MEM 757.722656 1691841140.7550
MEM 757.722656 1691841140.8552
MEM 757.718750 1691841140.9555
MEM 757.718750 1691841141.0558
MEM 671.593750 1691841141.1561
MEM 710.312500 1691841141.2563
MEM 780.863281 1691841141.3567
MEM 710.312500 1691841141.4569
MEM 758.015625 1691841141.5572
MEM 758.132812 1691841141.6574
MEM 758.132812 1691841141.7577
MEM 758.132812 1691841141.8582
MEM 758.132812 1691841141.9584
MEM 758.132812 1691841142.0587
MEM 758.132812 1691841142.1590
MEM 758.132812 1691841142.2592
MEM 758.132812 1691841142.3595
MEM 758.132812 1691841142.4597
MEM 758.132812 1691841142.5600
MEM 758.132812 1691841142.6602
MEM 758.132812 1691841142.7605
MEM 917.164062 1691841142.8610
MEM 758.132812 1691841142.9614
MEM 894.433594 1691841143.0618
MEM 758.132812 1691841143.1621
MEM 867.058594 1691841143.2623
MEM 758.132812 1691841143.3626
MEM 924.433594 1691841143.4629
MEM 758.132812 1691841143.5632
MEM 895.164062 1691841143.6636
MEM 758.132812 1691841143.7638
MEM 848.683594 1691841143.8641
MEM 758.132812 1691841143.9644
MEM 758.132812 1691841144.0646
MEM 758.132812 1691841144.1649
MEM 766.683594 1691841144.2652
MEM 758.132812 1691841144.3654
MEM 569.121094 1691841144.4657
MEM 728.074219 1691841144.5660
MEM 710.312500 1691841144.6662
MEM 710.312500 1691841144.7665
MEM 710.312500 1691841144.8668
MEM 911.164062 1691841144.9671
MEM 758.132812 1691841145.0673
MEM 948.433594 1691841145.1676
MEM 758.132812 1691841145.2679
MEM 917.164062 1691841145.3682
MEM 758.132812 1691841145.4684
MEM 758.132812 1691841145.5687
MEM 758.132812 1691841145.6689
MEM 844.683594 1691841145.7693
MEM 758.132812 1691841145.8696
MEM 758.132812 1691841145.9698
MEM 758.132812 1691841146.0701
MEM 758.132812 1691841146.1703
MEM 758.132812 1691841146.2705
MEM 758.132812 1691841146.3708
MEM 758.132812 1691841146.4710
MEM 758.132812 1691841146.5713
MEM 758.132812 1691841146.6716
MEM 758.132812 1691841146.7719
MEM 946.433594 1691841146.8722
MEM 758.132812 1691841146.9725
MEM 569.121094 1691841147.0727
MEM 710.312500 1691841147.1729
MEM 710.312500 1691841147.2732
MEM 710.312500 1691841147.3734
MEM 710.312500 1691841147.4736
MEM 758.132812 1691841147.5738
MEM 758.132812 1691841147.6741
MEM 758.132812 1691841147.7743
MEM 758.132812 1691841147.8746
MEM 758.132812 1691841147.9748
MEM 758.132812 1691841148.0751
MEM 758.132812 1691841148.1753
MEM 758.132812 1691841148.2756
MEM 758.132812 1691841148.3758
MEM 758.132812 1691841148.4760
MEM 758.132812 1691841148.5764
MEM 758.132812 1691841148.6767
MEM 866.683594 1691841148.7769
MEM 758.132812 1691841148.8772
MEM 842.683594 1691841148.9775
MEM 758.132812 1691841149.0778
MEM 816.683594 1691841149.1781
MEM 758.132812 1691841149.2783
MEM 852.683594 1691841149.3786
MEM 758.132812 1691841149.4789
MEM 569.121094 1691841149.5791
MEM 794.074219 1691841149.6794
MEM 710.312500 1691841149.7797
MEM 710.312500 1691841149.8799
MEM 710.312500 1691841149.9801
MEM 927.164062 1691841150.0804
MEM 758.132812 1691841150.1807
MEM 966.433594 1691841150.2810
MEM 758.132812 1691841150.3812
MEM 905.164062 1691841150.4815
MEM 758.132812 1691841150.5818
MEM 952.433594 1691841150.6821
MEM 758.132812 1691841150.7823
MEM 915.164062 1691841150.8831
MEM 758.132812 1691841150.9833
MEM 962.433594 1691841151.0837
MEM 758.132812 1691841151.1839
MEM 919.164062 1691841151.2842
MEM 758.132812 1691841151.3844
MEM 946.433594 1691841151.4847
MEM 758.132812 1691841151.5850
MEM 869.164062 1691841151.6853
MEM 758.132812 1691841151.7856
MEM 836.683594 1691841151.8859
MEM 758.132812 1691841151.9862
MEM 569.121094 1691841152.0865
MEM 677.082031 1691841152.1868
MEM 709.800781 1691841152.2870
MEM 815.820312 1691841152.3879
MEM 709.902344 1691841152.4888
MEM 709.902344 1691841152.5902
MEM 757.722656 1691841152.6905
MEM 757.722656 1691841152.7908
MEM 757.718750 1691841152.8910
MEM 757.718750 1691841152.9912
MEM 907.507812 1691841153.0915
MEM 757.722656 1691841153.1918
MEM 809.621094 1691841153.2921
MEM 757.718750 1691841153.3924
MEM 757.718750 1691841153.4928
MEM 757.722656 1691841153.5930
MEM 757.722656 1691841153.6933
MEM 757.722656 1691841153.7936
MEM 757.722656 1691841153.8938
MEM 757.726562 1691841153.9941
MEM 757.726562 1691841154.0943
MEM 757.722656 1691841154.1946
MEM 757.722656 1691841154.2948
MEM 757.726562 1691841154.3951
MEM 757.726562 1691841154.4953
MEM 757.722656 1691841154.5955
MEM 757.722656 1691841154.6957
MEM 535.179688 1691841154.7960
MEM 710.316406 1691841154.8962
MEM 710.316406 1691841154.9964
MEM 710.316406 1691841155.0967
MEM 710.316406 1691841155.1969
MEM 758.136719 1691841155.2972
MEM 758.136719 1691841155.3974
MEM 758.136719 1691841155.4977
MEM 758.136719 1691841155.5979
MEM 758.136719 1691841155.6981
MEM 758.136719 1691841155.7984
MEM 758.136719 1691841155.8986
MEM 758.136719 1691841155.9988
MEM 961.167969 1691841156.0991
MEM 758.136719 1691841156.1994
MEM 930.437500 1691841156.2997
MEM 758.136719 1691841156.3999
MEM 869.167969 1691841156.5003
MEM 758.136719 1691841156.6006
MEM 796.687500 1691841156.7009
MEM 758.136719 1691841156.8012
MEM 758.136719 1691841156.9015
MEM 758.136719 1691841157.0017
MEM 758.136719 1691841157.1020
MEM 758.136719 1691841157.2023
MEM 758.136719 1691841157.3026
MEM 919.167969 1691841157.4029
MEM 758.136719 1691841157.5032
MEM 864.687500 1691841157.6036
MEM 758.136719 1691841157.7043
MEM 758.136719 1691841157.8046
MEM 758.136719 1691841157.9048
MEM 758.136719 1691841158.0051
MEM 758.136719 1691841158.1053
MEM 758.136719 1691841158.2056
MEM 913.167969 1691841158.3059
MEM 758.136719 1691841158.4063
MEM 758.136719 1691841158.5066
MEM 758.136719 1691841158.6068
MEM 758.136719 1691841158.7071
MEM 907.167969 1691841158.8075
MEM 758.136719 1691841158.9078
MEM 824.687500 1691841159.0084
MEM 758.136719 1691841159.1087
MEM 616.355469 1691841159.2089
MEM 711.097656 1691841159.3092
MEM 710.316406 1691841159.4094
MEM 868.617188 1691841159.5098
MEM 710.316406 1691841159.6104
MEM 830.687500 1691841159.7107
MEM 758.136719 1691841159.8109
MEM 780.687500 1691841159.9113
MEM 758.136719 1691841160.0115
MEM 758.136719 1691841160.1119
MEM 758.136719 1691841160.2121
MEM 758.136719 1691841160.3124
MEM 940.437500 1691841160.4126
MEM 758.136719 1691841160.5129
MEM 879.167969 1691841160.6132
MEM 758.136719 1691841160.7134
MEM 894.437500 1691841160.8137
MEM 758.136719 1691841160.9140
MEM 812.687500 1691841161.0149
MEM 758.136719 1691841161.1152
MEM 758.136719 1691841161.2154
MEM 758.136719 1691841161.3157
MEM 758.136719 1691841161.4159
MEM 955.167969 1691841161.5162
MEM 758.136719 1691841161.6165
MEM 758.136719 1691841161.7167
MEM 758.136719 1691841161.8170
MEM 535.078125 1691841161.9172
MEM 710.316406 1691841162.0175
MEM 710.316406 1691841162.1177
MEM 710.316406 1691841162.2180
MEM 710.316406 1691841162.3182
MEM 901.167969 1691841162.4185
MEM 758.136719 1691841162.5188
MEM 768.687500 1691841162.6202
MEM 758.136719 1691841162.7204
MEM 758.136719 1691841162.8207
MEM 758.136719 1691841162.9209
MEM 758.136719 1691841163.0212
MEM 758.136719 1691841163.1216
MEM 758.136719 1691841163.2218
MEM 758.136719 1691841163.3221
MEM 758.136719 1691841163.4224
MEM 758.136719 1691841163.5226
MEM 758.136719 1691841163.6228
MEM 758.136719 1691841163.7231
MEM 758.136719 1691841163.8233
MEM 758.136719 1691841163.9235
MEM 758.136719 1691841164.0238
MEM 758.136719 1691841164.1241
MEM 758.136719 1691841164.2243
MEM 758.136719 1691841164.3245
MEM 758.136719 1691841164.4248
MEM 535.078125 1691841164.5250
MEM 710.316406 1691841164.6252
MEM 710.316406 1691841164.7255
MEM 710.316406 1691841164.8257
MEM 710.316406 1691841164.9260
MEM 758.136719 1691841165.0263
MEM 758.136719 1691841165.1265
MEM 758.136719 1691841165.2267
MEM 758.136719 1691841165.3270
MEM 758.136719 1691841165.4272
MEM 758.136719 1691841165.5275
MEM 758.136719 1691841165.6277
MEM 758.136719 1691841165.7279
MEM 971.167969 1691841165.8282
MEM 758.136719 1691841165.9285
MEM 758.136719 1691841166.0287
MEM 758.136719 1691841166.1290
MEM 925.167969 1691841166.2293
MEM 758.136719 1691841166.3295
MEM 966.437500 1691841166.4298
MEM 758.136719 1691841166.5301
MEM 909.167969 1691841166.6303
MEM 758.136719 1691841166.7306
MEM 948.437500 1691841166.8309
MEM 758.136719 1691841166.9311
MEM 569.125000 1691841167.0314
MEM 776.734375 1691841167.1317
MEM 709.800781 1691841167.2320
MEM 709.902344 1691841167.3322
MEM 709.902344 1691841167.4324
MEM 901.511719 1691841167.5327
MEM 757.726562 1691841167.6330
MEM 923.375000 1691841167.7333
MEM 757.722656 1691841167.8335
MEM 871.511719 1691841167.9338
MEM 757.726562 1691841168.0341
MEM 877.375000 1691841168.1344
MEM 757.722656 1691841168.2346
MEM 829.859375 1691841168.3349
MEM 757.726562 1691841168.4352
MEM 837.515625 1691841168.5355
MEM 757.722656 1691841168.6357
MEM 795.859375 1691841168.7360
MEM 757.726562 1691841168.8363
MEM 801.515625 1691841168.9365
MEM 757.722656 1691841169.0368
MEM 765.859375 1691841169.1372
MEM 757.726562 1691841169.2374
MEM 765.515625 1691841169.3377
MEM 757.722656 1691841169.4379
MEM 757.722656 1691841169.5382
MEM 691.597656 1691841169.6384
MEM 710.316406 1691841169.7387
MEM 840.617188 1691841169.8390
MEM 710.316406 1691841169.9393
MEM 790.687500 1691841170.0396
MEM 758.136719 1691841170.1398
MEM 782.687500 1691841170.2401
MEM 758.136719 1691841170.3405
MEM 758.136719 1691841170.4407
MEM 758.136719 1691841170.5410
MEM 758.136719 1691841170.6412
MEM 758.136719 1691841170.7415
MEM 758.136719 1691841170.8417
MEM 758.136719 1691841170.9419
MEM 758.136719 1691841171.0422
MEM 758.136719 1691841171.1424
MEM 758.136719 1691841171.2427
MEM 758.136719 1691841171.3429
MEM 758.136719 1691841171.4432
MEM 758.136719 1691841171.5434
MEM 758.136719 1691841171.6437
MEM 758.136719 1691841171.7439
MEM 758.136719 1691841171.8442
MEM 758.136719 1691841171.9444
MEM 758.136719 1691841172.0447
MEM 569.054688 1691841172.1449
MEM 710.316406 1691841172.2452
MEM 710.316406 1691841172.3454
MEM 710.316406 1691841172.4456
MEM 712.691406 1691841172.5459
MEM 758.136719 1691841172.6461
MEM 758.136719 1691841172.7464
MEM 758.136719 1691841172.8466
MEM 758.136719 1691841172.9469
MEM 758.136719 1691841173.0471
MEM 758.136719 1691841173.1474
MEM 758.136719 1691841173.2476
MEM 758.136719 1691841173.3479
MEM 758.136719 1691841173.4481
MEM 758.136719 1691841173.5484
MEM 758.136719 1691841173.6486
MEM 758.136719 1691841173.7489
MEM 758.136719 1691841173.8491
MEM 758.136719 1691841173.9494
MEM 758.058594 1691841174.0496
MEM 758.058594 1691841174.1499
MEM 967.167969 1691841174.2502
MEM 758.136719 1691841174.3504
MEM 758.136719 1691841174.4507
MEM 758.136719 1691841174.5509
MEM 535.078125 1691841174.6511
MEM 710.316406 1691841174.7516
MEM 710.316406 1691841174.8518
MEM 710.316406 1691841174.9521
MEM 710.316406 1691841175.0524
MEM 796.582031 1691841175.1527
MEM 758.031250 1691841175.2529
MEM 758.031250 1691841175.3532
MEM 758.031250 1691841175.4535
MEM 758.031250 1691841175.5538
MEM 877.062500 1691841175.6541
MEM 758.031250 1691841175.7544
MEM 814.582031 1691841175.8547
MEM 758.031250 1691841175.9558
MEM 758.031250 1691841176.0561
MEM 758.031250 1691841176.1564
MEM 758.031250 1691841176.2567
MEM 758.031250 1691841176.3569
MEM 758.031250 1691841176.4572
