CMDLINE /home/julian/.local/share/virtualenvs/code-tW9RC7Ez/bin/python test.py
MEM 585.351562 1691770611.4314
MEM 709.453125 1691770611.5317
MEM 709.453125 1691770611.6319
MEM 709.414062 1691770611.7322
MEM 756.871094 1691770611.8324
MEM 757.238281 1691770611.9327
MEM 757.988281 1691770612.0328
MEM 757.238281 1691770612.1331
MEM 757.238281 1691770612.2333
MEM 757.238281 1691770612.3335
MEM 782.410156 1691770612.4339
MEM 757.238281 1691770612.5341
MEM 774.410156 1691770612.6344
MEM 757.238281 1691770612.7347
MEM 820.410156 1691770612.8350
MEM 757.238281 1691770612.9352
MEM 812.410156 1691770613.0355
MEM 757.238281 1691770613.1358
MEM 860.410156 1691770613.2361
MEM 757.238281 1691770613.3364
MEM 838.410156 1691770613.4367
MEM 757.238281 1691770613.5369
MEM 896.160156 1691770613.6373
MEM 757.238281 1691770613.7375
MEM 568.046875 1691770613.8378
MEM 708.937500 1691770613.9381
MEM 708.937500 1691770614.0383
MEM 709.000000 1691770614.1386
MEM 709.000000 1691770614.2388
MEM 756.722656 1691770614.3390
MEM 756.722656 1691770614.4394
MEM 756.824219 1691770614.5396
MEM 756.824219 1691770614.6399
MEM 756.722656 1691770614.7401
MEM 756.722656 1691770614.8404
MEM 756.824219 1691770614.9406
MEM 756.824219 1691770615.0408
MEM 756.722656 1691770615.1411
MEM 756.722656 1691770615.2413
MEM 756.824219 1691770615.3416
MEM 756.824219 1691770615.4420
MEM 756.722656 1691770615.5422
MEM 756.722656 1691770615.6425
MEM 756.824219 1691770615.7427
MEM 756.824219 1691770615.8430
MEM 756.722656 1691770615.9432
MEM 756.722656 1691770616.0434
MEM 756.824219 1691770616.1437
MEM 756.824219 1691770616.2439
MEM 801.796875 1691770616.3442
MEM 709.453125 1691770616.4445
MEM 709.414062 1691770616.5447
MEM 709.414062 1691770616.6449
MEM 958.890625 1691770616.7452
MEM 757.238281 1691770616.8456
MEM 757.238281 1691770616.9458
MEM 757.238281 1691770617.0460
MEM 970.890625 1691770617.1463
MEM 757.238281 1691770617.2466
MEM 757.238281 1691770617.3468
MEM 757.238281 1691770617.4470
MEM 757.238281 1691770617.5472
MEM 757.238281 1691770617.6485
MEM 757.238281 1691770617.7488
MEM 757.238281 1691770617.8490
MEM 757.238281 1691770617.9492
MEM 757.238281 1691770618.0495
MEM 757.238281 1691770618.1497
MEM 757.238281 1691770618.2499
MEM 757.238281 1691770618.3501
MEM 757.238281 1691770618.4504
MEM 757.238281 1691770618.5506
MEM 757.238281 1691770618.6509
MEM 757.238281 1691770618.7511
MEM 757.238281 1691770618.8513
MEM 757.238281 1691770618.9516
MEM 757.238281 1691770619.0518
MEM 757.238281 1691770619.1520
MEM 757.238281 1691770619.2522
MEM 757.238281 1691770619.3525
MEM 757.238281 1691770619.4527
MEM 655.316406 1691770619.5530
MEM 709.453125 1691770619.6533
MEM 800.585938 1691770619.7536
MEM 709.414062 1691770619.8538
MEM 806.410156 1691770619.9541
MEM 757.238281 1691770620.0544
MEM 832.410156 1691770620.1546
MEM 757.238281 1691770620.2549
MEM 828.410156 1691770620.3552
MEM 757.238281 1691770620.4555
MEM 858.410156 1691770620.5558
MEM 757.238281 1691770620.6560
MEM 842.410156 1691770620.7563
MEM 757.238281 1691770620.8567
MEM 886.160156 1691770620.9571
MEM 757.238281 1691770621.0573
MEM 838.410156 1691770621.1576
MEM 757.238281 1691770621.2579
MEM 878.160156 1691770621.3582
MEM 757.238281 1691770621.4584
MEM 860.410156 1691770621.5587
MEM 757.238281 1691770621.6590
MEM 900.160156 1691770621.7592
MEM 757.238281 1691770621.8595
MEM 568.148438 1691770621.9597
MEM 709.453125 1691770622.0599
MEM 709.453125 1691770622.1602
MEM 709.414062 1691770622.2604
MEM 709.414062 1691770622.3607
MEM 757.238281 1691770622.4609
MEM 757.238281 1691770622.5611
MEM 757.238281 1691770622.6614
MEM 757.238281 1691770622.7616
MEM 757.238281 1691770622.8618
MEM 757.238281 1691770622.9620
MEM 757.238281 1691770623.0623
MEM 757.238281 1691770623.1625
MEM 757.238281 1691770623.2628
MEM 757.238281 1691770623.3630
MEM 757.238281 1691770623.4632
MEM 757.238281 1691770623.5635
MEM 757.238281 1691770623.6637
MEM 757.238281 1691770623.7640
MEM 757.238281 1691770623.8642
MEM 757.238281 1691770623.9645
MEM 757.238281 1691770624.0648
MEM 757.238281 1691770624.1650
MEM 757.238281 1691770624.2652
MEM 757.238281 1691770624.3655
MEM 765.796875 1691770624.4658
MEM 709.453125 1691770624.5660
MEM 709.414062 1691770624.6662
MEM 709.414062 1691770624.7665
MEM 920.890625 1691770624.8668
MEM 757.238281 1691770624.9670
MEM 864.546875 1691770625.0673
MEM 757.238281 1691770625.1675
MEM 922.890625 1691770625.2678
MEM 757.238281 1691770625.3681
MEM 808.410156 1691770625.4684
MEM 757.238281 1691770625.5687
MEM 757.238281 1691770625.6689
MEM 757.238281 1691770625.7692
MEM 757.238281 1691770625.8694
MEM 757.238281 1691770625.9697
MEM 757.238281 1691770626.0699
MEM 757.238281 1691770626.1702
MEM 757.238281 1691770626.2704
MEM 757.238281 1691770626.3707
MEM 757.238281 1691770626.4709
MEM 757.238281 1691770626.5712
MEM 757.238281 1691770626.6714
MEM 757.238281 1691770626.7716
MEM 757.238281 1691770626.8718
MEM 579.250000 1691770626.9723
MEM 708.937500 1691770627.0726
MEM 708.937500 1691770627.1729
MEM 709.039062 1691770627.2732
MEM 709.039062 1691770627.3735
MEM 756.761719 1691770627.4737
MEM 756.761719 1691770627.5740
MEM 756.863281 1691770627.6742
MEM 756.863281 1691770627.7744
MEM 756.761719 1691770627.8747
MEM 756.761719 1691770627.9749
MEM 756.824219 1691770628.0752
MEM 756.824219 1691770628.1754
MEM 957.234375 1691770628.2757
MEM 756.722656 1691770628.3760
MEM 967.097656 1691770628.4762
MEM 756.824219 1691770628.5765
MEM 889.234375 1691770628.6768
MEM 756.722656 1691770628.7770
MEM 835.238281 1691770628.8773
MEM 756.824219 1691770628.9776
MEM 791.582031 1691770629.0779
MEM 756.722656 1691770629.1782
MEM 769.238281 1691770629.2785
MEM 756.824219 1691770629.3788
MEM 756.824219 1691770629.4790
MEM 811.796875 1691770629.5793
MEM 709.453125 1691770629.6796
MEM 709.414062 1691770629.7798
MEM 709.414062 1691770629.8801
MEM 868.890625 1691770629.9804
MEM 757.238281 1691770630.0807
MEM 852.410156 1691770630.1810
MEM 757.238281 1691770630.2813
MEM 792.410156 1691770630.3816
MEM 757.238281 1691770630.4819
MEM 757.238281 1691770630.5821
MEM 757.238281 1691770630.6824
MEM 757.238281 1691770630.7826
MEM 757.238281 1691770630.8828
MEM 757.238281 1691770630.9831
MEM 757.238281 1691770631.0834
MEM 757.238281 1691770631.1837
MEM 757.238281 1691770631.2839
MEM 757.238281 1691770631.3842
MEM 757.238281 1691770631.4844
MEM 757.238281 1691770631.5846
MEM 757.238281 1691770631.6849
MEM 757.238281 1691770631.7851
MEM 958.160156 1691770631.8854
MEM 757.238281 1691770631.9857
MEM 864.410156 1691770632.0869
MEM 757.238281 1691770632.1872
MEM 788.410156 1691770632.2875
MEM 757.238281 1691770632.3877
MEM 757.238281 1691770632.4880
MEM 757.238281 1691770632.5882
MEM 757.238281 1691770632.6885
MEM 757.238281 1691770632.7887
MEM 757.238281 1691770632.8890
MEM 757.238281 1691770632.9892
MEM 757.238281 1691770633.0896
MEM 757.238281 1691770633.1899
MEM 757.238281 1691770633.2901
MEM 757.238281 1691770633.3903
MEM 757.238281 1691770633.4906
MEM 757.238281 1691770633.5909
MEM 757.238281 1691770633.6911
MEM 602.101562 1691770633.7913
MEM 709.453125 1691770633.8915
MEM 709.453125 1691770633.9918
MEM 709.414062 1691770634.0921
MEM 709.414062 1691770634.1923
MEM 757.238281 1691770634.2926
MEM 757.238281 1691770634.3928
MEM 757.238281 1691770634.4930
MEM 757.238281 1691770634.5933
MEM 757.238281 1691770634.6935
MEM 757.238281 1691770634.7938
MEM 757.238281 1691770634.8940
MEM 757.238281 1691770634.9943
MEM 757.238281 1691770635.0945
MEM 757.238281 1691770635.1947
MEM 757.238281 1691770635.2950
MEM 757.238281 1691770635.3952
MEM 912.890625 1691770635.4955
MEM 757.238281 1691770635.5958
MEM 918.160156 1691770635.6961
MEM 757.238281 1691770635.7963
MEM 844.410156 1691770635.8966
MEM 757.238281 1691770635.9969
MEM 810.410156 1691770636.0972
MEM 757.238281 1691770636.1974
MEM 649.968750 1691770636.2976
MEM 709.453125 1691770636.3979
MEM 709.453125 1691770636.4981
MEM 709.414062 1691770636.5983
MEM 709.414062 1691770636.6986
MEM 904.890625 1691770636.7989
MEM 757.238281 1691770636.8991
MEM 910.160156 1691770636.9994
MEM 757.238281 1691770637.0997
MEM 838.410156 1691770637.2000
MEM 757.238281 1691770637.3002
MEM 776.410156 1691770637.4006
MEM 757.238281 1691770637.5008
MEM 757.238281 1691770637.6010
MEM 757.238281 1691770637.7013
MEM 757.238281 1691770637.8015
MEM 757.238281 1691770637.9018
MEM 757.238281 1691770638.0022
MEM 757.238281 1691770638.1024
MEM 757.238281 1691770638.2027
MEM 757.238281 1691770638.3029
MEM 757.238281 1691770638.4032
MEM 757.238281 1691770638.5034
MEM 757.238281 1691770638.6037
MEM 757.238281 1691770638.7039
MEM 757.238281 1691770638.8042
MEM 619.316406 1691770638.9048
MEM 709.453125 1691770639.0051
MEM 709.953125 1691770639.1053
MEM 709.453125 1691770639.2056
MEM 733.160156 1691770639.3058
MEM 757.277344 1691770639.4061
MEM 757.277344 1691770639.5063
MEM 757.238281 1691770639.6065
MEM 757.238281 1691770639.7068
MEM 757.238281 1691770639.8070
MEM 757.238281 1691770639.9073
MEM 757.238281 1691770640.0075
MEM 757.238281 1691770640.1078
MEM 757.238281 1691770640.2080
MEM 757.238281 1691770640.3083
MEM 757.238281 1691770640.4085
MEM 757.238281 1691770640.5087
MEM 757.238281 1691770640.6090
MEM 757.238281 1691770640.7092
MEM 757.238281 1691770640.8095
MEM 757.238281 1691770640.9097
MEM 922.890625 1691770641.0100
MEM 757.238281 1691770641.1103
MEM 896.160156 1691770641.2106
MEM 757.238281 1691770641.3108
MEM 553.550781 1691770641.4111
MEM 708.941406 1691770641.5114
MEM 708.941406 1691770641.6116
MEM 709.003906 1691770641.7119
MEM 709.003906 1691770641.8121
MEM 969.488281 1691770641.9124
MEM 756.726562 1691770642.0126
MEM 957.101562 1691770642.1130
MEM 756.828125 1691770642.2132
MEM 879.238281 1691770642.3135
MEM 756.726562 1691770642.4138
MEM 807.242188 1691770642.5141
MEM 756.828125 1691770642.6143
MEM 756.828125 1691770642.7145
MEM 756.726562 1691770642.8148
MEM 756.726562 1691770642.9151
MEM 756.828125 1691770643.0153
MEM 756.828125 1691770643.1156
MEM 756.726562 1691770643.2158
MEM 756.726562 1691770643.3161
MEM 756.828125 1691770643.4163
MEM 756.828125 1691770643.5166
MEM 756.726562 1691770643.6168
MEM 756.726562 1691770643.7171
MEM 756.828125 1691770643.8173
MEM 756.828125 1691770643.9175
MEM 602.105469 1691770644.0178
MEM 709.457031 1691770644.1181
MEM 709.457031 1691770644.2183
MEM 709.417969 1691770644.3185
MEM 733.125000 1691770644.4188
MEM 757.242188 1691770644.5190
MEM 757.242188 1691770644.6192
MEM 757.242188 1691770644.7195
MEM 757.242188 1691770644.8197
MEM 757.242188 1691770644.9200
MEM 757.242188 1691770645.0202
MEM 757.242188 1691770645.1205
MEM 757.242188 1691770645.2207
MEM 757.242188 1691770645.3210
MEM 757.242188 1691770645.4212
MEM 757.242188 1691770645.5214
MEM 757.242188 1691770645.6217
MEM 757.242188 1691770645.7221
MEM 757.242188 1691770645.8223
MEM 757.242188 1691770645.9226
MEM 757.242188 1691770646.0229
MEM 757.242188 1691770646.1231
MEM 757.242188 1691770646.2233
MEM 757.242188 1691770646.3236
MEM 757.242188 1691770646.4238
MEM 659.320312 1691770646.5242
MEM 709.457031 1691770646.6244
MEM 770.589844 1691770646.7247
MEM 709.417969 1691770646.8250
MEM 760.414062 1691770646.9252
MEM 757.242188 1691770647.0255
MEM 757.242188 1691770647.1257
MEM 757.242188 1691770647.2260
MEM 757.242188 1691770647.3263
MEM 757.242188 1691770647.4266
MEM 757.242188 1691770647.5268
MEM 757.242188 1691770647.6271
MEM 757.242188 1691770647.7274
MEM 800.414062 1691770647.8277
MEM 757.242188 1691770647.9279
MEM 757.242188 1691770648.0284
MEM 757.242188 1691770648.1286
MEM 954.164062 1691770648.2289
MEM 757.242188 1691770648.3292
MEM 757.242188 1691770648.4294
MEM 757.242188 1691770648.5297
MEM 970.894531 1691770648.6300
MEM 757.242188 1691770648.7302
MEM 757.242188 1691770648.8305
MEM 757.242188 1691770648.9307
MEM 757.242188 1691770649.0311
MEM 757.242188 1691770649.1314
MEM 794.414062 1691770649.2316
MEM 757.242188 1691770649.3319
MEM 757.242188 1691770649.4322
MEM 757.242188 1691770649.5324
MEM 757.242188 1691770649.6326
MEM 757.242188 1691770649.7329
MEM 757.242188 1691770649.8332
MEM 757.242188 1691770649.9334
MEM 568.152344 1691770650.0337
MEM 709.457031 1691770650.1340
MEM 709.457031 1691770650.2342
MEM 709.457031 1691770650.3345
MEM 709.457031 1691770650.4348
MEM 709.417969 1691770650.5350
MEM 709.417969 1691770650.6353
MEM 709.417969 1691770650.7355
MEM 788.312500 1691770650.8359
MEM 757.140625 1691770650.9362
MEM 757.140625 1691770651.0364
MEM 757.140625 1691770651.1367
MEM 757.140625 1691770651.2370
MEM 757.140625 1691770651.3373
MEM 757.140625 1691770651.4375
MEM 864.687500 1691770651.5378
MEM 757.140625 1691770651.6380
MEM 757.140625 1691770651.7383
MEM 757.140625 1691770651.8385
MEM 757.140625 1691770651.9388
MEM 757.140625 1691770652.0391
MEM 757.140625 1691770652.1394
MEM 757.140625 1691770652.2397
MEM 757.140625 1691770652.3399
MEM 757.140625 1691770652.4401
MEM 757.140625 1691770652.5404
MEM 757.140625 1691770652.6406
MEM 757.140625 1691770652.7409
MEM 966.792969 1691770652.8412
MEM 757.140625 1691770652.9415
MEM 946.062500 1691770653.0418
MEM 757.140625 1691770653.1420
MEM 568.050781 1691770653.2422
MEM 709.355469 1691770653.3425
MEM 709.355469 1691770653.4427
MEM 709.316406 1691770653.5430
MEM 709.316406 1691770653.6432
MEM 757.140625 1691770653.7435
MEM 757.140625 1691770653.8437
MEM 757.140625 1691770653.9440
MEM 757.140625 1691770654.0442
MEM 942.792969 1691770654.1445
MEM 757.140625 1691770654.2448
MEM 952.164062 1691770654.3451
MEM 757.242188 1691770654.4454
MEM 864.789062 1691770654.5456
MEM 757.242188 1691770654.6459
MEM 848.414062 1691770654.7462
MEM 757.242188 1691770654.8465
MEM 768.414062 1691770654.9468
MEM 757.242188 1691770655.0470
MEM 757.242188 1691770655.1473
MEM 757.242188 1691770655.2475
MEM 757.242188 1691770655.3478
MEM 757.242188 1691770655.4480
MEM 757.242188 1691770655.5482
MEM 757.242188 1691770655.6485
MEM 757.242188 1691770655.7487
MEM 628.804688 1691770655.8491
MEM 708.941406 1691770655.9493
MEM 711.457031 1691770656.0496
MEM 709.042969 1691770656.1498
MEM 720.875000 1691770656.2501
MEM 756.765625 1691770656.3504
MEM 756.765625 1691770656.4506
MEM 756.867188 1691770656.5509
MEM 756.867188 1691770656.6511
MEM 756.726562 1691770656.7514
MEM 756.726562 1691770656.8517
MEM 756.828125 1691770656.9519
MEM 756.828125 1691770657.0522
MEM 943.238281 1691770657.1525
MEM 756.726562 1691770657.2528
MEM 951.101562 1691770657.3531
MEM 756.828125 1691770657.4533
MEM 863.585938 1691770657.5536
MEM 756.726562 1691770657.6539
MEM 839.242188 1691770657.7542
MEM 756.828125 1691770657.8545
MEM 756.828125 1691770657.9547
MEM 756.726562 1691770658.0549
MEM 756.726562 1691770658.1552
MEM 756.828125 1691770658.2555
MEM 756.828125 1691770658.3557
MEM 745.800781 1691770658.4561
MEM 709.457031 1691770658.5563
MEM 850.339844 1691770658.6567
MEM 709.417969 1691770658.7569
MEM 796.414062 1691770658.8573
MEM 757.242188 1691770658.9575
MEM 764.414062 1691770659.0579
MEM 757.242188 1691770659.1582
MEM 757.242188 1691770659.2584
MEM 757.242188 1691770659.3587
MEM 757.242188 1691770659.4589
MEM 757.242188 1691770659.5592
MEM 757.242188 1691770659.6595
MEM 757.242188 1691770659.7597
MEM 757.242188 1691770659.8600
MEM 757.242188 1691770659.9602
MEM 757.242188 1691770660.0604
MEM 914.894531 1691770660.1608
MEM 757.242188 1691770660.2610
MEM 880.164062 1691770660.3613
MEM 757.242188 1691770660.4615
MEM 826.414062 1691770660.5618
MEM 757.242188 1691770660.6620
MEM 826.414062 1691770660.7624
MEM 757.242188 1691770660.8626
MEM 568.226562 1691770660.9630
MEM 709.457031 1691770661.0632
MEM 709.457031 1691770661.1635
MEM 709.417969 1691770661.2637
MEM 709.417969 1691770661.3639
MEM 757.242188 1691770661.4642
MEM 757.242188 1691770661.5645
MEM 757.242188 1691770661.6647
MEM 757.242188 1691770661.7649
MEM 938.894531 1691770661.8652
MEM 757.242188 1691770661.9655
MEM 960.164062 1691770662.0658
MEM 757.242188 1691770662.1660
MEM 874.894531 1691770662.2663
MEM 757.242188 1691770662.3666
MEM 878.164062 1691770662.4669
MEM 757.242188 1691770662.5672
MEM 836.414062 1691770662.6675
MEM 757.242188 1691770662.7677
MEM 844.414062 1691770662.8680
MEM 757.242188 1691770662.9683
MEM 796.414062 1691770663.0686
MEM 757.242188 1691770663.1688
MEM 774.414062 1691770663.2692
MEM 757.242188 1691770663.3694
MEM 757.242188 1691770663.4696
MEM 709.457031 1691770663.5699
MEM 709.457031 1691770663.6701
MEM 709.417969 1691770663.7704
MEM 709.417969 1691770663.8706
MEM 948.894531 1691770663.9709
MEM 757.242188 1691770664.0712
MEM 958.164062 1691770664.1715
MEM 757.242188 1691770664.2717
MEM 904.894531 1691770664.3721
MEM 757.242188 1691770664.4724
MEM 930.164062 1691770664.5726
MEM 757.242188 1691770664.6729
MEM 882.894531 1691770664.7732
MEM 757.242188 1691770664.8735
MEM 898.164062 1691770664.9738
MEM 757.242188 1691770665.0741
MEM 850.414062 1691770665.1744
MEM 757.242188 1691770665.2746
MEM 848.414062 1691770665.3749
MEM 757.242188 1691770665.4752
MEM 804.414062 1691770665.5755
MEM 757.242188 1691770665.6757
MEM 806.414062 1691770665.7760
MEM 757.242188 1691770665.8763
MEM 760.414062 1691770665.9766
MEM 757.242188 1691770666.0768
MEM 757.242188 1691770666.1771
MEM 757.242188 1691770666.2773
MEM 757.242188 1691770666.3776
MEM 803.800781 1691770666.4779
MEM 709.457031 1691770666.5782
MEM 709.417969 1691770666.6784
MEM 709.417969 1691770666.7787
MEM 916.894531 1691770666.8790
MEM 757.242188 1691770666.9792
MEM 928.164062 1691770667.0795
MEM 757.242188 1691770667.1798
MEM 862.414062 1691770667.2800
MEM 757.242188 1691770667.3803
MEM 876.164062 1691770667.4806
MEM 757.242188 1691770667.5808
MEM 832.414062 1691770667.6811
MEM 757.242188 1691770667.7814
MEM 846.414062 1691770667.8817
MEM 757.242188 1691770667.9819
MEM 802.414062 1691770668.0829
MEM 757.242188 1691770668.1832
MEM 782.414062 1691770668.2835
MEM 757.242188 1691770668.3837
MEM 757.242188 1691770668.4839
MEM 757.242188 1691770668.5842
MEM 757.242188 1691770668.6844
MEM 757.242188 1691770668.7847
MEM 757.242188 1691770668.8849
MEM 814.707031 1691770668.9851
MEM 708.941406 1691770669.0854
MEM 709.003906 1691770669.1856
MEM 709.003906 1691770669.2859
MEM 895.238281 1691770669.3862
MEM 756.726562 1691770669.4865
MEM 887.101562 1691770669.5868
MEM 756.828125 1691770669.6870
MEM 841.585938 1691770669.7874
MEM 756.726562 1691770669.8876
