CMDLINE /home/julian/.local/share/virtualenvs/code-tW9RC7Ez/bin/python test.py
MEM 698.316406 1691757277.8083
MEM 698.316406 1691757277.9096
MEM 698.316406 1691757278.0099
MEM 698.316406 1691757278.1102
MEM 698.316406 1691757278.2104
MEM 698.316406 1691757278.3108
MEM 698.316406 1691757278.4114
MEM 698.316406 1691757278.5117
MEM 698.316406 1691757278.6119
MEM 698.316406 1691757278.7122
MEM 698.316406 1691757278.8124
MEM 698.316406 1691757278.9127
MEM 698.316406 1691757279.0130
MEM 698.316406 1691757279.1136
MEM 698.316406 1691757279.2141
MEM 698.316406 1691757279.3143
MEM 698.316406 1691757279.4145
MEM 698.316406 1691757279.5148
MEM 698.316406 1691757279.6151
MEM 698.316406 1691757279.7153
MEM 698.316406 1691757279.8158
MEM 698.316406 1691757279.9160
MEM 698.316406 1691757280.0163
MEM 698.316406 1691757280.1165
MEM 698.316406 1691757280.2168
MEM 698.316406 1691757280.3170
MEM 698.316406 1691757280.4174
MEM 698.316406 1691757280.5176
MEM 698.316406 1691757280.6179
MEM 698.316406 1691757280.7181
MEM 698.316406 1691757280.8184
MEM 698.316406 1691757280.9187
MEM 698.316406 1691757281.0190
MEM 698.316406 1691757281.1192
MEM 698.316406 1691757281.2194
MEM 698.316406 1691757281.3197
MEM 698.316406 1691757281.4200
MEM 698.316406 1691757281.5203
MEM 698.316406 1691757281.6206
MEM 698.316406 1691757281.7208
MEM 698.316406 1691757281.8211
MEM 698.316406 1691757281.9213
MEM 698.316406 1691757282.0217
MEM 698.316406 1691757282.1219
MEM 698.316406 1691757282.2222
MEM 698.316406 1691757282.3225
MEM 646.113281 1691757282.4228
MEM 667.488281 1691757282.5231
MEM 689.113281 1691757282.6233
MEM 689.113281 1691757282.7235
MEM 689.113281 1691757282.8237
MEM 689.113281 1691757282.9240
MEM 689.113281 1691757283.0242
MEM 689.113281 1691757283.1245
MEM 698.738281 1691757283.2248
MEM 698.738281 1691757283.3250
MEM 698.738281 1691757283.4253
MEM 698.738281 1691757283.5255
MEM 698.863281 1691757283.6258
MEM 698.863281 1691757283.7260
MEM 698.863281 1691757283.8263
MEM 698.863281 1691757283.9265
MEM 698.863281 1691757284.0268
MEM 698.863281 1691757284.1270
MEM 698.863281 1691757284.2273
MEM 698.863281 1691757284.3277
MEM 698.863281 1691757284.4279
MEM 698.863281 1691757284.5282
MEM 698.863281 1691757284.6285
MEM 698.863281 1691757284.7288
MEM 698.863281 1691757284.8292
MEM 698.863281 1691757284.9294
MEM 698.863281 1691757285.0298
MEM 698.863281 1691757285.1301
MEM 698.863281 1691757285.2303
MEM 698.863281 1691757285.3306
MEM 698.863281 1691757285.4309
MEM 698.863281 1691757285.5311
MEM 698.863281 1691757285.6314
MEM 698.863281 1691757285.7317
MEM 698.863281 1691757285.8319
MEM 698.863281 1691757285.9322
MEM 698.863281 1691757286.0325
MEM 698.863281 1691757286.1327
MEM 698.863281 1691757286.2329
MEM 698.863281 1691757286.3332
MEM 698.863281 1691757286.4334
MEM 698.863281 1691757286.5337
MEM 698.863281 1691757286.6340
MEM 698.863281 1691757286.7342
MEM 698.863281 1691757286.8345
MEM 698.863281 1691757286.9348
MEM 698.863281 1691757287.0350
MEM 698.863281 1691757287.1352
MEM 698.863281 1691757287.2355
MEM 698.863281 1691757287.3358
MEM 698.863281 1691757287.4362
MEM 698.863281 1691757287.5364
MEM 698.863281 1691757287.6369
MEM 698.863281 1691757287.7371
MEM 698.863281 1691757287.8374
MEM 698.863281 1691757287.9376
MEM 698.863281 1691757288.0379
MEM 698.863281 1691757288.1382
MEM 698.863281 1691757288.2384
MEM 698.863281 1691757288.3387
MEM 603.316406 1691757288.4389
MEM 667.691406 1691757288.5392
MEM 667.691406 1691757288.6394
MEM 689.191406 1691757288.7399
MEM 689.191406 1691757288.8402
MEM 689.191406 1691757288.9404
MEM 689.191406 1691757289.0407
MEM 689.191406 1691757289.1409
MEM 689.191406 1691757289.2412
MEM 698.941406 1691757289.3415
MEM 698.941406 1691757289.4417
MEM 698.941406 1691757289.5420
MEM 698.941406 1691757289.6422
MEM 698.941406 1691757289.7424
MEM 698.941406 1691757289.8427
MEM 698.941406 1691757289.9429
MEM 698.941406 1691757290.0432
MEM 698.941406 1691757290.1434
MEM 698.941406 1691757290.2437
MEM 698.941406 1691757290.3439
MEM 698.941406 1691757290.4442
MEM 698.941406 1691757290.5445
MEM 698.941406 1691757290.6448
MEM 698.941406 1691757290.7450
MEM 698.941406 1691757290.8453
MEM 698.941406 1691757290.9455
MEM 698.941406 1691757291.0458
MEM 698.941406 1691757291.1460
MEM 698.941406 1691757291.2463
MEM 698.941406 1691757291.3465
MEM 698.941406 1691757291.4468
MEM 698.941406 1691757291.5470
MEM 698.941406 1691757291.6473
MEM 698.941406 1691757291.7475
MEM 698.941406 1691757291.8478
MEM 698.941406 1691757291.9480
MEM 698.941406 1691757292.0483
MEM 698.941406 1691757292.1485
MEM 698.941406 1691757292.2488
MEM 698.941406 1691757292.3490
MEM 698.941406 1691757292.4493
MEM 698.941406 1691757292.5495
MEM 698.941406 1691757292.6498
MEM 698.941406 1691757292.7502
MEM 698.941406 1691757292.8505
MEM 698.941406 1691757292.9509
MEM 698.941406 1691757293.0511
MEM 698.941406 1691757293.1514
MEM 698.941406 1691757293.2516
MEM 698.941406 1691757293.3519
MEM 698.941406 1691757293.4521
MEM 698.941406 1691757293.5524
MEM 698.941406 1691757293.6526
MEM 646.238281 1691757293.7529
MEM 667.613281 1691757293.8532
MEM 667.613281 1691757293.9535
MEM 689.238281 1691757294.0538
MEM 689.238281 1691757294.1540
MEM 689.238281 1691757294.2543
MEM 689.238281 1691757294.3545
MEM 689.238281 1691757294.4550
MEM 689.238281 1691757294.5552
MEM 698.863281 1691757294.6555
MEM 698.863281 1691757294.7557
MEM 698.863281 1691757294.8560
MEM 698.863281 1691757294.9562
MEM 698.863281 1691757295.0564
MEM 698.863281 1691757295.1567
MEM 698.863281 1691757295.2569
MEM 698.863281 1691757295.3571
MEM 698.863281 1691757295.4573
MEM 698.863281 1691757295.5576
MEM 698.863281 1691757295.6578
MEM 698.863281 1691757295.7581
MEM 698.863281 1691757295.8583
MEM 698.863281 1691757295.9586
MEM 698.863281 1691757296.0588
MEM 698.863281 1691757296.1591
MEM 698.863281 1691757296.2593
MEM 698.863281 1691757296.3596
MEM 698.863281 1691757296.4598
MEM 698.863281 1691757296.5601
MEM 698.863281 1691757296.6603
MEM 698.863281 1691757296.7605
MEM 698.863281 1691757296.8608
MEM 698.863281 1691757296.9611
MEM 698.863281 1691757297.0615
MEM 698.863281 1691757297.1618
MEM 698.863281 1691757297.2621
MEM 698.863281 1691757297.3624
MEM 698.863281 1691757297.4626
MEM 698.863281 1691757297.5629
MEM 698.863281 1691757297.6631
MEM 698.863281 1691757297.7634
MEM 698.863281 1691757297.8636
MEM 698.863281 1691757297.9639
MEM 698.863281 1691757298.0641
MEM 698.863281 1691757298.1644
MEM 698.863281 1691757298.2646
MEM 698.863281 1691757298.3649
MEM 698.863281 1691757298.4651
MEM 698.863281 1691757298.5653
MEM 698.863281 1691757298.6656
MEM 698.863281 1691757298.7659
MEM 698.863281 1691757298.8661
MEM 698.863281 1691757298.9764
MEM 698.863281 1691757299.0767
MEM 698.863281 1691757299.1770
MEM 698.863281 1691757299.2772
MEM 698.863281 1691757299.3775
MEM 698.863281 1691757299.4777
MEM 698.863281 1691757299.5780
MEM 638.441406 1691757299.6783
MEM 667.691406 1691757299.7786
MEM 667.691406 1691757299.8788
MEM 689.191406 1691757299.9791
MEM 689.191406 1691757300.0793
MEM 689.191406 1691757300.1796
MEM 689.191406 1691757300.2799
MEM 689.191406 1691757300.3801
MEM 698.941406 1691757300.4803
MEM 698.941406 1691757300.5806
MEM 698.941406 1691757300.6809
MEM 698.941406 1691757300.7811
MEM 698.941406 1691757300.8813
MEM 698.941406 1691757300.9816
MEM 698.941406 1691757301.0819
MEM 698.941406 1691757301.1822
MEM 698.941406 1691757301.2824
MEM 698.941406 1691757301.3827
MEM 698.941406 1691757301.4829
MEM 698.941406 1691757301.5832
MEM 698.941406 1691757301.6834
MEM 698.941406 1691757301.7836
MEM 698.941406 1691757301.8839
MEM 698.941406 1691757301.9841
MEM 698.941406 1691757302.0844
MEM 698.941406 1691757302.1846
MEM 698.941406 1691757302.2849
MEM 698.941406 1691757302.3851
MEM 698.941406 1691757302.4854
MEM 698.941406 1691757302.5857
MEM 698.941406 1691757302.6859
MEM 698.941406 1691757302.7861
MEM 698.941406 1691757302.8864
MEM 698.941406 1691757302.9866
MEM 698.941406 1691757303.0868
MEM 698.941406 1691757303.1871
MEM 698.941406 1691757303.2874
MEM 698.941406 1691757303.3877
MEM 698.941406 1691757303.4879
MEM 698.941406 1691757303.5882
MEM 698.941406 1691757303.6884
MEM 698.941406 1691757303.7887
MEM 698.941406 1691757303.8889
MEM 698.941406 1691757303.9892
MEM 698.941406 1691757304.0895
MEM 698.941406 1691757304.1897
MEM 698.941406 1691757304.2899
MEM 698.941406 1691757304.3901
MEM 698.941406 1691757304.4904
MEM 698.941406 1691757304.5906
MEM 698.941406 1691757304.6909
MEM 698.941406 1691757304.7911
MEM 698.941406 1691757304.8914
MEM 698.941406 1691757304.9916
MEM 569.265625 1691757305.0925
MEM 670.390625 1691757305.1928
MEM 688.765625 1691757305.2931
MEM 688.765625 1691757305.3933
MEM 688.765625 1691757305.4936
MEM 688.765625 1691757305.5939
MEM 688.765625 1691757305.6942
MEM 688.765625 1691757305.7945
MEM 698.515625 1691757305.8950
MEM 698.515625 1691757305.9954
MEM 698.515625 1691757306.0958
MEM 698.515625 1691757306.1962
MEM 698.515625 1691757306.2965
MEM 698.515625 1691757306.3968
MEM 698.515625 1691757306.4971
MEM 698.515625 1691757306.5976
MEM 698.515625 1691757306.6979
MEM 698.515625 1691757306.7986
MEM 698.515625 1691757306.8988
MEM 698.515625 1691757306.9991
MEM 698.515625 1691757307.0994
MEM 698.515625 1691757307.1996
MEM 698.515625 1691757307.2999
MEM 698.515625 1691757307.4001
MEM 698.515625 1691757307.5003
MEM 698.515625 1691757307.6006
MEM 698.515625 1691757307.7009
MEM 698.515625 1691757307.8011
MEM 698.515625 1691757307.9014
MEM 698.515625 1691757308.0016
MEM 698.515625 1691757308.1019
MEM 698.515625 1691757308.2021
MEM 698.515625 1691757308.3024
MEM 698.515625 1691757308.4027
MEM 698.515625 1691757308.5029
MEM 698.515625 1691757308.6032
MEM 698.515625 1691757308.7034
MEM 698.515625 1691757308.8036
MEM 579.238281 1691757308.9039
MEM 667.695312 1691757309.0042
MEM 667.695312 1691757309.1045
MEM 689.195312 1691757309.2048
MEM 689.195312 1691757309.3051
MEM 689.195312 1691757309.4054
MEM 689.195312 1691757309.5056
MEM 689.195312 1691757309.6059
MEM 689.195312 1691757309.7061
MEM 698.945312 1691757309.8065
MEM 698.945312 1691757309.9069
MEM 698.945312 1691757310.0072
MEM 698.945312 1691757310.1074
MEM 698.945312 1691757310.2077
MEM 698.945312 1691757310.3080
MEM 698.945312 1691757310.4082
MEM 698.945312 1691757310.5086
MEM 698.945312 1691757310.6088
MEM 698.945312 1691757310.7091
MEM 698.945312 1691757310.8093
MEM 698.945312 1691757310.9096
MEM 698.945312 1691757311.0100
MEM 698.945312 1691757311.1103
MEM 698.945312 1691757311.2105
MEM 698.945312 1691757311.3108
MEM 698.945312 1691757311.4111
MEM 698.945312 1691757311.5113
MEM 698.945312 1691757311.6116
MEM 698.945312 1691757311.7119
MEM 698.945312 1691757311.8121
MEM 698.945312 1691757311.9124
MEM 698.945312 1691757312.0126
MEM 698.945312 1691757312.1129
MEM 698.945312 1691757312.2131
MEM 698.945312 1691757312.3135
MEM 698.945312 1691757312.4138
MEM 698.945312 1691757312.5140
MEM 698.945312 1691757312.6143
MEM 698.945312 1691757312.7145
MEM 698.945312 1691757312.8148
MEM 698.945312 1691757312.9151
MEM 698.945312 1691757313.0154
MEM 698.945312 1691757313.1156
MEM 698.945312 1691757313.2159
MEM 698.945312 1691757313.3163
MEM 698.945312 1691757313.4166
MEM 698.945312 1691757313.5168
MEM 698.945312 1691757313.6171
MEM 698.945312 1691757313.7173
MEM 698.945312 1691757313.8175
MEM 698.945312 1691757313.9177
MEM 698.945312 1691757314.0181
MEM 698.945312 1691757314.1184
MEM 698.945312 1691757314.2186
MEM 698.945312 1691757314.3190
MEM 698.945312 1691757314.4192
MEM 698.945312 1691757314.5195
MEM 698.945312 1691757314.6197
MEM 698.945312 1691757314.7200
MEM 698.945312 1691757314.8203
MEM 698.945312 1691757314.9205
MEM 698.945312 1691757315.0209
MEM 698.945312 1691757315.1212
MEM 698.945312 1691757315.2215
MEM 698.945312 1691757315.3221
MEM 698.945312 1691757315.4224
MEM 698.945312 1691757315.5227
MEM 698.945312 1691757315.6231
MEM 698.945312 1691757315.7233
MEM 698.945312 1691757315.8235
MEM 698.945312 1691757315.9238
MEM 698.945312 1691757316.0242
MEM 698.945312 1691757316.1244
MEM 698.945312 1691757316.2247
MEM 618.492188 1691757316.3252
MEM 667.628906 1691757316.4255
MEM 667.628906 1691757316.5258
MEM 689.253906 1691757316.6261
MEM 689.253906 1691757316.7264
MEM 689.253906 1691757316.8266
MEM 689.253906 1691757316.9269
MEM 689.253906 1691757317.0271
MEM 689.253906 1691757317.1274
MEM 698.878906 1691757317.2276
MEM 698.878906 1691757317.3279
MEM 698.878906 1691757317.4282
MEM 698.878906 1691757317.5284
MEM 698.878906 1691757317.6286
MEM 698.878906 1691757317.7289
MEM 698.878906 1691757317.8292
MEM 698.878906 1691757317.9294
MEM 698.878906 1691757318.0298
MEM 698.878906 1691757318.1300
MEM 698.878906 1691757318.2303
MEM 698.878906 1691757318.3305
MEM 698.878906 1691757318.4308
MEM 698.878906 1691757318.5310
MEM 698.878906 1691757318.6313
MEM 698.878906 1691757318.7315
MEM 698.878906 1691757318.8318
MEM 698.878906 1691757318.9320
MEM 698.878906 1691757319.0322
MEM 698.878906 1691757319.1326
MEM 698.878906 1691757319.2329
MEM 698.878906 1691757319.3332
MEM 698.878906 1691757319.4335
MEM 698.878906 1691757319.5337
MEM 698.878906 1691757319.6340
MEM 698.878906 1691757319.7342
MEM 698.878906 1691757319.8345
MEM 698.878906 1691757319.9347
MEM 698.878906 1691757320.0357
MEM 698.878906 1691757320.1360
MEM 698.878906 1691757320.2363
MEM 698.878906 1691757320.3365
MEM 698.878906 1691757320.4368
MEM 698.878906 1691757320.5370
MEM 698.878906 1691757320.6372
MEM 698.878906 1691757320.7375
MEM 698.878906 1691757320.8377
MEM 698.878906 1691757320.9380
MEM 698.878906 1691757321.0383
MEM 698.878906 1691757321.1385
MEM 698.878906 1691757321.2387
MEM 698.878906 1691757321.3392
MEM 698.878906 1691757321.4394
MEM 698.878906 1691757321.5398
MEM 698.878906 1691757321.6401
MEM 698.878906 1691757321.7403
MEM 698.878906 1691757321.8405
MEM 698.878906 1691757321.9408
MEM 698.878906 1691757322.0411
MEM 698.878906 1691757322.1413
MEM 698.878906 1691757322.2416
MEM 698.878906 1691757322.3419
MEM 698.878906 1691757322.4421
MEM 698.878906 1691757322.5424
MEM 698.878906 1691757322.6427
MEM 698.878906 1691757322.7429
MEM 698.878906 1691757322.8432
MEM 698.878906 1691757322.9435
MEM 698.878906 1691757323.0437
MEM 698.878906 1691757323.1440
MEM 698.878906 1691757323.2442
MEM 698.878906 1691757323.3445
MEM 698.878906 1691757323.4447
MEM 698.878906 1691757323.5450
MEM 698.878906 1691757323.6452
MEM 698.878906 1691757323.7455
MEM 698.878906 1691757323.8457
MEM 698.878906 1691757323.9460
MEM 698.878906 1691757324.0464
MEM 698.878906 1691757324.1466
MEM 698.878906 1691757324.2469
MEM 698.878906 1691757324.3472
MEM 698.878906 1691757324.4476
MEM 698.878906 1691757324.5479
MEM 698.878906 1691757324.6481
MEM 698.878906 1691757324.7484
MEM 698.878906 1691757324.8486
MEM 698.878906 1691757324.9488
MEM 698.878906 1691757325.0492
MEM 698.878906 1691757325.1496
MEM 698.878906 1691757325.2498
MEM 698.878906 1691757325.3501
MEM 698.878906 1691757325.4503
MEM 698.878906 1691757325.5506
MEM 698.878906 1691757325.6509
MEM 698.878906 1691757325.7511
MEM 698.878906 1691757325.8514
MEM 698.878906 1691757325.9517
MEM 698.878906 1691757326.0519
MEM 698.878906 1691757326.1522
MEM 698.878906 1691757326.2525
MEM 698.878906 1691757326.3527
MEM 698.878906 1691757326.4531
MEM 698.878906 1691757326.5533
MEM 698.878906 1691757326.6535
MEM 698.878906 1691757326.7537
MEM 698.878906 1691757326.8541
MEM 698.878906 1691757326.9544
MEM 698.878906 1691757327.0546
MEM 646.132812 1691757327.1548
MEM 667.660156 1691757327.2551
MEM 667.660156 1691757327.3553
MEM 689.160156 1691757327.4556
MEM 689.160156 1691757327.5558
MEM 689.160156 1691757327.6562
MEM 689.160156 1691757327.7564
MEM 689.160156 1691757327.8567
MEM 689.160156 1691757327.9569
MEM 698.910156 1691757328.0572
MEM 698.910156 1691757328.1575
MEM 698.910156 1691757328.2577
MEM 698.910156 1691757328.3579
MEM 698.910156 1691757328.4582
MEM 698.910156 1691757328.5584
MEM 698.910156 1691757328.6587
MEM 698.910156 1691757328.7590
MEM 698.910156 1691757328.8592
MEM 698.910156 1691757328.9595
MEM 698.910156 1691757329.0597
MEM 698.910156 1691757329.1600
MEM 698.910156 1691757329.2603
MEM 698.910156 1691757329.3605
MEM 698.910156 1691757329.4608
MEM 698.910156 1691757329.5610
MEM 698.910156 1691757329.6612
MEM 698.910156 1691757329.7616
MEM 698.910156 1691757329.8619
MEM 698.910156 1691757329.9622
MEM 698.910156 1691757330.0625
MEM 698.910156 1691757330.1628
MEM 698.910156 1691757330.2630
MEM 698.910156 1691757330.3633
MEM 698.910156 1691757330.4636
MEM 698.910156 1691757330.5638
MEM 698.910156 1691757330.6642
MEM 698.910156 1691757330.7645
MEM 698.910156 1691757330.8648
MEM 698.910156 1691757330.9651
MEM 698.910156 1691757331.0653
MEM 698.910156 1691757331.1656
MEM 698.910156 1691757331.2659
MEM 698.910156 1691757331.3661
MEM 698.910156 1691757331.4664
MEM 698.910156 1691757331.5666
MEM 698.910156 1691757331.6668
MEM 698.910156 1691757331.7670
MEM 698.910156 1691757331.8673
MEM 698.910156 1691757331.9675
MEM 698.910156 1691757332.0678
MEM 698.910156 1691757332.1680
MEM 698.910156 1691757332.2683
MEM 698.910156 1691757332.3685
MEM 698.910156 1691757332.4687
MEM 698.910156 1691757332.5690
MEM 698.910156 1691757332.6692
MEM 698.910156 1691757332.7695
MEM 698.910156 1691757332.8697
MEM 698.910156 1691757332.9703
MEM 698.910156 1691757333.0707
MEM 698.910156 1691757333.1709
MEM 698.910156 1691757333.2712
MEM 698.910156 1691757333.3714
MEM 698.910156 1691757333.4717
MEM 698.910156 1691757333.5720
MEM 698.910156 1691757333.6722
MEM 698.910156 1691757333.7724
MEM 630.457031 1691757333.8728
MEM 667.582031 1691757333.9730
MEM 667.582031 1691757334.0733
MEM 689.207031 1691757334.1736
MEM 689.207031 1691757334.2738
MEM 689.207031 1691757334.3741
MEM 689.207031 1691757334.4744
MEM 689.207031 1691757334.5746
MEM 689.207031 1691757334.6749
MEM 698.910156 1691757334.7751
MEM 698.910156 1691757334.8754
MEM 698.910156 1691757334.9756
MEM 698.910156 1691757335.0759
MEM 698.910156 1691757335.1761
MEM 698.910156 1691757335.2764
MEM 698.910156 1691757335.3767
MEM 698.910156 1691757335.4770
MEM 698.910156 1691757335.5772
MEM 698.910156 1691757335.6775
MEM 698.910156 1691757335.7777
MEM 698.910156 1691757335.8779
MEM 698.910156 1691757335.9782
MEM 698.910156 1691757336.0786
MEM 698.910156 1691757336.1788
MEM 698.910156 1691757336.2791
MEM 698.910156 1691757336.3794
MEM 698.910156 1691757336.4796
MEM 698.910156 1691757336.5799
MEM 698.910156 1691757336.6801
MEM 698.910156 1691757336.7805
MEM 698.910156 1691757336.8807
MEM 698.910156 1691757336.9809
MEM 698.910156 1691757337.0811
MEM 698.910156 1691757337.1813
MEM 698.910156 1691757337.2816
MEM 698.910156 1691757337.3818
MEM 698.910156 1691757337.4820
MEM 698.910156 1691757337.5823
MEM 698.910156 1691757337.6826
MEM 698.910156 1691757337.7828
MEM 698.910156 1691757337.8830
MEM 698.910156 1691757337.9833
MEM 698.910156 1691757338.0835
MEM 698.910156 1691757338.1838
MEM 698.910156 1691757338.2841
MEM 698.910156 1691757338.3845
MEM 698.910156 1691757338.4848
MEM 698.910156 1691757338.5852
MEM 698.910156 1691757338.6854
MEM 698.910156 1691757338.7856
MEM 698.910156 1691757338.8858
MEM 698.910156 1691757338.9861
MEM 698.910156 1691757339.0863
MEM 698.910156 1691757339.1866
MEM 698.910156 1691757339.2868
MEM 698.910156 1691757339.3871
MEM 698.910156 1691757339.4873
MEM 698.910156 1691757339.5876
MEM 698.910156 1691757339.6878
MEM 698.910156 1691757339.7881
MEM 698.910156 1691757339.8884
MEM 698.910156 1691757339.9886
MEM 698.910156 1691757340.0889
MEM 698.910156 1691757340.1891
MEM 698.910156 1691757340.2894
MEM 698.910156 1691757340.3896
MEM 698.910156 1691757340.4899
MEM 698.910156 1691757340.5902
MEM 698.910156 1691757340.6904
MEM 698.910156 1691757340.7907
MEM 698.910156 1691757340.8909
MEM 698.910156 1691757340.9912
MEM 698.910156 1691757341.0914
MEM 698.910156 1691757341.1918
MEM 698.910156 1691757341.2923
MEM 698.910156 1691757341.3925
MEM 698.910156 1691757341.4928
MEM 698.910156 1691757341.5931
MEM 698.910156 1691757341.6933
MEM 645.910156 1691757341.7935
MEM 688.785156 1691757341.8939
MEM 688.785156 1691757341.9943
MEM 688.785156 1691757342.0946
MEM 688.785156 1691757342.1949
MEM 688.785156 1691757342.2951
MEM 688.785156 1691757342.3954
MEM 698.410156 1691757342.4956
MEM 698.410156 1691757342.5959
MEM 698.410156 1691757342.6961
MEM 698.410156 1691757342.7964
MEM 698.410156 1691757342.8966
MEM 698.410156 1691757342.9971
MEM 698.410156 1691757343.0973
MEM 698.410156 1691757343.1976
MEM 698.410156 1691757343.2979
MEM 698.410156 1691757343.3981
MEM 698.410156 1691757343.4984
MEM 698.410156 1691757343.5986
MEM 698.410156 1691757343.6989
MEM 698.410156 1691757343.7992
MEM 698.410156 1691757343.8994
MEM 698.410156 1691757343.9996
MEM 698.410156 1691757344.0998
MEM 698.410156 1691757344.2001
MEM 698.410156 1691757344.3004
MEM 698.410156 1691757344.4006
MEM 698.410156 1691757344.5009
MEM 698.410156 1691757344.6011
MEM 698.410156 1691757344.7014
MEM 698.410156 1691757344.8016
MEM 698.410156 1691757344.9019
MEM 698.410156 1691757345.0022
MEM 698.410156 1691757345.1025
MEM 698.410156 1691757345.2027
MEM 698.410156 1691757345.3030
MEM 698.410156 1691757345.4032
MEM 698.410156 1691757345.5035
MEM 698.410156 1691757345.6037
MEM 698.410156 1691757345.7040
MEM 698.410156 1691757345.8042
MEM 698.410156 1691757345.9045
MEM 561.742188 1691757346.0049
MEM 646.210938 1691757346.1051
MEM 667.585938 1691757346.2054
MEM 689.210938 1691757346.3057
MEM 689.210938 1691757346.4059
MEM 689.210938 1691757346.5062
MEM 689.210938 1691757346.6080
MEM 689.210938 1691757346.7083
MEM 689.210938 1691757346.8085
MEM 689.210938 1691757346.9088
MEM 698.835938 1691757347.0092
MEM 698.835938 1691757347.1097
MEM 698.835938 1691757347.2099
MEM 698.835938 1691757347.3103
MEM 698.835938 1691757347.4109
MEM 698.835938 1691757347.5112
MEM 698.835938 1691757347.6115
MEM 698.835938 1691757347.7118
MEM 698.835938 1691757347.8121
MEM 698.835938 1691757347.9123
MEM 698.835938 1691757348.0125
MEM 698.835938 1691757348.1128
MEM 698.835938 1691757348.2131
MEM 698.835938 1691757348.3133
MEM 698.835938 1691757348.4136
MEM 698.835938 1691757348.5139
MEM 698.835938 1691757348.6142
MEM 698.835938 1691757348.7144
MEM 698.835938 1691757348.8147
MEM 698.835938 1691757348.9150
MEM 698.835938 1691757349.0153
MEM 698.835938 1691757349.1155
MEM 698.835938 1691757349.2158
MEM 698.835938 1691757349.3162
MEM 698.835938 1691757349.4165
MEM 698.835938 1691757349.5167
MEM 698.835938 1691757349.6170
MEM 698.835938 1691757349.7172
MEM 698.835938 1691757349.8175
MEM 698.835938 1691757349.9178
MEM 698.835938 1691757350.0180
MEM 698.835938 1691757350.1183
MEM 698.835938 1691757350.2185
MEM 698.835938 1691757350.3188
MEM 698.835938 1691757350.4192
MEM 698.835938 1691757350.5194
MEM 698.835938 1691757350.6197
MEM 698.835938 1691757350.7201
MEM 698.835938 1691757350.8204
MEM 698.835938 1691757350.9206
MEM 698.835938 1691757351.0209
MEM 698.835938 1691757351.1211
MEM 698.835938 1691757351.2214
MEM 698.835938 1691757351.3218
MEM 698.835938 1691757351.4220
MEM 698.835938 1691757351.5223
MEM 698.835938 1691757351.6225
MEM 698.835938 1691757351.7228
MEM 698.835938 1691757351.8230
MEM 698.835938 1691757351.9233
MEM 698.835938 1691757352.0236
MEM 698.835938 1691757352.1238
MEM 698.835938 1691757352.2241
MEM 698.835938 1691757352.3243
MEM 698.835938 1691757352.4246
MEM 698.835938 1691757352.5248
MEM 698.835938 1691757352.6251
MEM 698.835938 1691757352.7254
MEM 698.835938 1691757352.8256
MEM 698.835938 1691757352.9259
MEM 698.835938 1691757353.0261
MEM 698.835938 1691757353.1264
MEM 698.835938 1691757353.2266
MEM 698.835938 1691757353.3269
MEM 698.835938 1691757353.4271
MEM 698.835938 1691757353.5274
MEM 698.835938 1691757353.6276
MEM 698.835938 1691757353.7279
MEM 698.835938 1691757353.8282
MEM 698.835938 1691757353.9285
MEM 698.835938 1691757354.0288
MEM 698.835938 1691757354.1291
MEM 698.835938 1691757354.2293
MEM 698.835938 1691757354.3295
MEM 698.835938 1691757354.4297
MEM 698.835938 1691757354.5301
MEM 698.835938 1691757354.6304
MEM 698.835938 1691757354.7307
MEM 698.835938 1691757354.8309
MEM 646.164062 1691757354.9311
MEM 667.664062 1691757355.0314
MEM 667.664062 1691757355.1317
MEM 689.164062 1691757355.2319
MEM 689.164062 1691757355.3322
MEM 689.164062 1691757355.4325
MEM 689.164062 1691757355.5327
MEM 689.164062 1691757355.6330
MEM 689.164062 1691757355.7332
MEM 698.914062 1691757355.8342
MEM 698.914062 1691757355.9344
MEM 698.914062 1691757356.0347
MEM 698.914062 1691757356.1349
MEM 698.914062 1691757356.2351
MEM 698.914062 1691757356.3354
MEM 698.914062 1691757356.4356
MEM 698.914062 1691757356.5359
MEM 698.914062 1691757356.6361
MEM 698.914062 1691757356.7364
MEM 698.914062 1691757356.8366
MEM 698.914062 1691757356.9369
MEM 698.914062 1691757357.0371
MEM 698.914062 1691757357.1374
MEM 698.914062 1691757357.2377
MEM 698.914062 1691757357.3380
MEM 698.914062 1691757357.4382
MEM 698.914062 1691757357.5384
MEM 698.914062 1691757357.6387
MEM 698.914062 1691757357.7390
MEM 698.914062 1691757357.8392
MEM 698.914062 1691757357.9394
MEM 698.914062 1691757358.0396
MEM 698.914062 1691757358.1399
MEM 698.914062 1691757358.2402
MEM 698.914062 1691757358.3404
MEM 698.914062 1691757358.4407
MEM 698.914062 1691757358.5409
MEM 698.914062 1691757358.6411
MEM 698.914062 1691757358.7413
MEM 698.914062 1691757358.8416
MEM 698.914062 1691757358.9419
MEM 698.914062 1691757359.0422
MEM 698.914062 1691757359.1424
MEM 698.914062 1691757359.2426
MEM 698.914062 1691757359.3429
MEM 698.914062 1691757359.4432
MEM 698.914062 1691757359.5434
MEM 698.914062 1691757359.6437
MEM 698.914062 1691757359.7439
MEM 698.914062 1691757359.8442
MEM 698.914062 1691757359.9444
