1|0|12.9453125|12.9453125
570239|1|3.26953125|3.26953125
570240|570239|5.18359375|5.18359375
570255|570240|41.5703125|41.5703125
570262|570255|6.09765625|6.09765625
776694|570262|3.2734375|3.2734375
776695|776694|1017.97066193379|1123.23828125
776696|776694|1396.42894029073|1551.02734375
776697|776694|1776.10495788131|1985.02734375
776698|776694|2146.78363691264|2409.66015625
776699|776694|2530.92647190653|2850.83203125
776700|776694|2924.62635993135|3287.0859375
776701|776694|3308.1246512823|3721.51171875
776702|776694|3687.47255775913|4154.1328125
776703|776694|3983.92017086391|4488.88671875
776704|776694|4356.69589623829|4914.28515625
776705|776694|4728.24610021022|5337.71875
776706|776694|5103.45421120427|5760.8984375
776707|776694|5475.319572|6184.4296875
776708|776694|5851.84563513973|6609.859375
776709|776694|6226.23983304036|7033.43359375
